"MMSI","IMO","IR","Ship Name","Call Sign",
"636016212","9678800","N/A","MATHILDE OLDENDORFF","D5FA5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 11:17:17Z","-8.34092","115.86649","202","15.2","Sat-AIS",
"2018-08-13 11:17:17Z","-8.34092","115.86649","202","15.2","Sat-AIS",
"2018-08-13 11:17:12Z","-8.34065","115.8666","202","15.2","Sat-AIS",
"2018-08-13 11:17:12Z","-8.34065","115.8666","202","15.2","Sat-AIS",
"2018-08-13 11:16:28Z","-8.33785","115.86777","202","15.1","Sat-AIS",
"2018-08-13 11:15:47Z","-8.33527","115.86885","204","15.1","Sat-AIS",
"2018-08-13 11:15:47Z","-8.33527","115.86885","204","15.1","Sat-AIS",
"2018-08-13 10:39:56Z","-8.1996","115.92661","202","14.1","Sat-AIS",
"2018-08-13 10:05:19Z","-8.07372","115.9841","205","14.4","Sat-AIS",
"2018-08-13 10:05:19Z","-8.07372","115.9841","205","14.4","Sat-AIS",
"2018-08-13 10:05:19Z","-8.07372","115.9841","205","14.4","Sat-AIS",
"2018-08-13 09:31:56Z","-7.95153","116.04145","204","14.2","Sat-AIS",
"2018-08-13 09:03:25Z","-7.8496","116.08865","204","14.1","Sat-AIS",
"2018-08-13 09:03:25Z","-7.8496","116.08865","204","14.1","Sat-AIS",
"2018-08-13 09:03:25Z","-7.8496","116.08865","204","14.1","Sat-AIS",
"2018-08-13 08:58:19Z","-7.83128","116.09708","204","14.1","Sat-AIS",
"2018-08-13 08:51:26Z","-7.80673","116.10827","204","14","Sat-AIS",
"2018-08-13 08:17:41Z","-7.6877","116.16312","205","13.5","Sat-AIS",
"2018-08-13 08:17:41Z","-7.6877","116.16312","205","13.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"775072000","9316567","N/A","FSO NABARIMA","YYJS",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 12:05:02Z","10.24708","-62.15065","332.9","N/A","Sat-AIS",
"2018-08-13 11:44:07Z","10.24708","-62.15062","325.8","N/A","Sat-AIS",
"2018-08-13 11:44:07Z","10.24708","-62.15062","325.8","N/A","Sat-AIS",
"2018-08-13 11:02:06Z","10.2471","-62.15065","338.8","N/A","Sat-AIS",
"2018-08-13 09:20:02Z","10.24713","-62.15064","2.8","N/A","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"432996000","9681467","N/A","AZUL BRISA","V7SR2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 11:10:19Z","8.92694","122.88557","92.4","11.5","Sat-AIS",
"2018-08-13 11:09:19Z","8.92713","122.88235","92.1","11.5","Sat-AIS",
"2018-08-13 10:15:29Z","8.85866","122.72776","64.5","11.4","Sat-AIS",
"2018-08-13 10:05:19Z","8.8447","122.69848","63.4","11.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"229269000","9587245","N/A","NEGONEGO","9HA3188",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:39:05Z","-18.60501","118.15415","349","10.3","Sat-AIS",
"2018-08-13 13:36:55Z","-18.6112","118.15571","344.9","10.1","Sat-AIS",
"2018-08-13 13:34:04Z","-18.61907","118.15783","340.2","10.1","Sat-AIS",
"2018-08-13 13:30:05Z","-18.6303","118.16056","344.9","10","Sat-AIS",
"2018-08-13 13:10:32Z","-18.68429","118.17404","346.8","10.1","Sat-AIS",
"2018-08-13 13:09:22Z","-18.68757","118.17483","350.3","10.1","Sat-AIS",
"2018-08-13 13:09:22Z","-18.68757","118.17483","350.3","10.1","Sat-AIS",
"2018-08-13 13:09:12Z","-18.68798","118.17493","351.5","10.1","Sat-AIS",
"2018-08-13 13:08:42Z","-18.68938","118.17523","345.5","10.1","Sat-AIS",
"2018-08-13 13:08:22Z","-18.6903","118.17544","349.8","10.1","Sat-AIS",
"2018-08-13 13:07:32Z","-18.69261","118.17599","346.3","10.2","Sat-AIS",
"2018-08-13 13:07:22Z","-18.69312","118.1761","348.4","10.2","Sat-AIS",
"2018-08-13 13:07:03Z","-18.694","118.17632","342.7","10.2","Sat-AIS",
"2018-08-13 13:05:54Z","-18.69722","118.17716","342.5","10.2","Sat-AIS",
"2018-08-13 13:02:35Z","-18.70635","118.17963","342.5","10.2","Sat-AIS",
"2018-08-13 13:01:13Z","-18.71012","118.18044","342.7","10.2","Sat-AIS",
"2018-08-13 12:59:55Z","-18.71387","118.18129","351.8","10.1","Sat-AIS",
"2018-08-13 12:59:43Z","-18.71424","118.18137","353","10.1","Sat-AIS",
"2018-08-13 12:59:13Z","-18.71569","118.1817","341.7","10.1","Sat-AIS",
"2018-08-13 12:59:12Z","-18.71569","118.1817","341.7","10.1","Sat-AIS",
"2018-08-13 12:59:12Z","-18.71569","118.1817","341.7","10.1","Sat-AIS",
"2018-08-13 12:59:03Z","-18.71611","118.18182","342.8","10.1","Sat-AIS",
"2018-08-13 12:59:02Z","-18.71611","118.18182","342.8","10.1","Sat-AIS",
"2018-08-13 12:59:02Z","-18.71611","118.18182","342.8","10.1","Sat-AIS",
"2018-08-13 12:58:53Z","-18.71662","118.18195","351.4","10.2","Sat-AIS",
"2018-08-13 12:58:51Z","-18.71662","118.18195","351.4","10.2","Sat-AIS",
"2018-08-13 12:58:51Z","-18.71662","118.18195","351.4","10.2","Sat-AIS",
"2018-08-13 12:58:44Z","-18.71703","118.18205","348.9","10.2","Sat-AIS",
"2018-08-13 12:58:43Z","-18.71703","118.18205","348.9","10.2","Sat-AIS",
"2018-08-13 12:58:43Z","-18.71703","118.18205","348.9","10.2","Sat-AIS",
"2018-08-13 12:58:43Z","-18.71703","118.18205","348.9","10.2","Sat-AIS",
"2018-08-13 12:58:43Z","-18.71703","118.18205","348.9","10.2","Sat-AIS",
"2018-08-13 12:58:43Z","-18.71703","118.18205","348.9","10.2","Sat-AIS",
"2018-08-13 12:58:12Z","-18.71846","118.18243","347.3","10.2","Sat-AIS",
"2018-08-13 12:58:12Z","-18.71846","118.18243","347.3","10.2","Sat-AIS",
"2018-08-13 12:58:12Z","-18.71846","118.18243","347.3","10.2","Sat-AIS",
"2018-08-13 12:58:03Z","-18.71887","118.18255","348.3","10.2","Sat-AIS",
"2018-08-13 12:58:02Z","-18.71887","118.18255","348.3","10.2","Sat-AIS",
"2018-08-13 12:57:53Z","-18.71938","118.18269","345","10.2","Sat-AIS",
"2018-08-13 12:57:51Z","-18.71938","118.18269","345","10.2","Sat-AIS",
"2018-08-13 12:57:51Z","-18.71938","118.18269","345","10.2","Sat-AIS",
"2018-08-13 12:57:25Z","-18.72076","118.18306","344","10.2","Sat-AIS",
"2018-08-13 12:57:22Z","-18.72076","118.18306","344","10.2","Sat-AIS",
"2018-08-13 12:56:51Z","-18.72214","118.18343","344.2","10.2","Sat-AIS",
"2018-08-13 12:52:35Z","-18.73429","118.18617","347.8","10.2","Sat-AIS",
"2018-08-13 12:52:25Z","-18.73471","118.18627","347.4","10.2","Sat-AIS",
"2018-08-13 12:52:16Z","-18.73523","118.18638","347.8","10.2","Sat-AIS",
"2018-08-13 12:51:25Z","-18.73757","118.1869","353.2","10.1","Sat-AIS",
"2018-08-13 12:51:16Z","-18.73799","118.18698","350.9","10.1","Sat-AIS",
"2018-08-13 12:50:45Z","-18.73945","118.1873","348.5","10.1","Sat-AIS",
"2018-08-13 12:50:26Z","-18.74034","118.18749","351.3","10.2","Sat-AIS",
"2018-08-13 12:49:36Z","-18.74268","118.188","350","10.2","Sat-AIS",
"2018-08-13 12:26:25Z","-18.80732","118.2029","346.1","10.1","Sat-AIS",
"2018-08-13 12:21:14Z","-18.82151","118.20659","348.6","10.1","Sat-AIS",
"2018-08-13 11:54:55Z","-18.89519","118.21861","355.7","10","Sat-AIS",
"2018-08-13 11:25:03Z","-18.97728","118.23286","344.5","10","Sat-AIS",
"2018-08-13 11:25:02Z","-18.97728","118.23286","344.5","10","Sat-AIS",
"2018-08-13 11:25:02Z","-18.97728","118.23286","344.5","10","Sat-AIS",
"2018-08-13 11:24:53Z","-18.97773","118.23296","345.5","10","Sat-AIS",
"2018-08-13 11:24:52Z","-18.97773","118.23296","345.5","10","Sat-AIS",
"2018-08-13 11:24:52Z","-18.97773","118.23296","345.5","10","Sat-AIS",
"2018-08-13 11:24:52Z","-18.97773","118.23296","345.5","10","Sat-AIS",
"2018-08-13 11:24:43Z","-18.97814","118.23303","349.1","10","Sat-AIS",
"2018-08-13 11:24:43Z","-18.97814","118.23303","349.1","10","Sat-AIS",
"2018-08-13 11:24:34Z","-18.9786","118.23311","352.7","10","Sat-AIS",
"2018-08-13 11:24:33Z","-18.9786","118.23311","352.7","10","Sat-AIS",
"2018-08-13 11:24:23Z","-18.97905","118.23319","353.3","10","Sat-AIS",
"2018-08-13 11:24:23Z","-18.97905","118.23319","353.3","10","Sat-AIS",
"2018-08-13 11:24:13Z","-18.97951","118.23327","353.9","10","Sat-AIS",
"2018-08-13 11:24:13Z","-18.97951","118.23327","353.9","10","Sat-AIS",
"2018-08-13 11:24:13Z","-18.97951","118.23327","353.9","10","Sat-AIS",
"2018-08-13 11:24:03Z","-18.97997","118.23335","352.2","10","Sat-AIS",
"2018-08-13 11:24:02Z","-18.97997","118.23335","352.2","10","Sat-AIS",
"2018-08-13 11:23:53Z","-18.98042","118.23342","348.5","10","Sat-AIS",
"2018-08-13 11:23:52Z","-18.98042","118.23342","348.5","10","Sat-AIS",
"2018-08-13 11:23:52Z","-18.98042","118.23342","348.5","10","Sat-AIS",
"2018-08-13 11:23:13Z","-18.98229","118.2338","351.7","10","Sat-AIS",
"2018-08-13 11:23:13Z","-18.98229","118.2338","351.7","10","Sat-AIS",
"2018-08-13 11:23:13Z","-18.98229","118.2338","351.7","10","Sat-AIS",
"2018-08-13 11:23:02Z","-18.98275","118.23389","350.6","10","Sat-AIS",
"2018-08-13 11:22:52Z","-18.9832","118.23399","346.8","9.9","Sat-AIS",
"2018-08-13 11:22:43Z","-18.98361","118.23407","346","10","Sat-AIS",
"2018-08-13 11:22:43Z","-18.98361","118.23407","346","10","Sat-AIS",
"2018-08-13 11:22:33Z","-18.98406","118.23418","348.9","9.9","Sat-AIS",
"2018-08-13 11:22:33Z","-18.98406","118.23418","348.9","9.9","Sat-AIS",
"2018-08-13 11:22:23Z","-18.98452","118.23428","348","9.9","Sat-AIS",
"2018-08-13 11:22:13Z","-18.98497","118.23438","344.4","9.9","Sat-AIS",
"2018-08-13 11:22:13Z","-18.98497","118.23438","344.4","9.9","Sat-AIS",
"2018-08-13 11:22:13Z","-18.98497","118.23438","344.4","9.9","Sat-AIS",
"2018-08-13 11:22:02Z","-18.98542","118.23448","343.7","9.9","Sat-AIS",
"2018-08-13 11:21:24Z","-18.98719","118.23488","349.8","9.9","Sat-AIS",
"2018-08-13 11:21:23Z","-18.98719","118.23488","349.8","9.9","Sat-AIS",
"2018-08-13 11:21:23Z","-18.98719","118.23488","349.8","9.9","Sat-AIS",
"2018-08-13 11:21:03Z","-18.98819","118.23509","345.4","9.9","Sat-AIS",
"2018-08-13 11:21:02Z","-18.98819","118.23509","345.4","9.9","Sat-AIS",
"2018-08-13 11:20:52Z","-18.98868","118.2352","349.8","9.9","Sat-AIS",
"2018-08-13 11:20:52Z","-18.98868","118.2352","349.8","9.9","Sat-AIS",
"2018-08-13 11:20:51Z","-18.98868","118.2352","349.8","9.9","Sat-AIS",
"2018-08-13 11:20:43Z","-18.98904","118.23528","350.5","9.8","Sat-AIS",
"2018-08-13 11:20:43Z","-18.98904","118.23528","350.5","9.8","Sat-AIS",
"2018-08-13 11:20:43Z","-18.98904","118.23528","350.5","9.8","Sat-AIS",
"2018-08-13 11:20:13Z","-18.9904","118.23557","344.4","9.8","Sat-AIS",
"2018-08-13 11:20:13Z","-18.9904","118.23557","344.4","9.8","Sat-AIS",
"2018-08-13 11:20:13Z","-18.9904","118.23557","344.4","9.8","Sat-AIS",
"2018-08-13 11:20:03Z","-18.99085","118.23567","351.3","9.8","Sat-AIS",
"2018-08-13 11:20:03Z","-18.99085","118.23567","351.3","9.8","Sat-AIS",
"2018-08-13 11:19:52Z","-18.9914","118.23577","349.8","9.9","Sat-AIS",
"2018-08-13 11:19:51Z","-18.9914","118.23577","349.8","9.9","Sat-AIS",
"2018-08-13 11:19:51Z","-18.9914","118.23577","349.8","9.9","Sat-AIS",
"2018-08-13 11:19:43Z","-18.99176","118.23585","350.4","9.8","Sat-AIS",
"2018-08-13 11:19:43Z","-18.99176","118.23585","350.4","9.8","Sat-AIS",
"2018-08-13 11:19:43Z","-18.99176","118.23585","350.4","9.8","Sat-AIS",
"2018-08-13 11:19:33Z","-18.99221","118.23594","347.9","9.8","Sat-AIS",
"2018-08-13 11:19:24Z","-18.99262","118.23602","346.2","9.8","Sat-AIS",
"2018-08-13 11:19:24Z","-18.99262","118.23602","346.2","9.8","Sat-AIS",
"2018-08-13 11:19:23Z","-18.99262","118.23602","346.2","9.8","Sat-AIS",
"2018-08-13 11:19:13Z","-18.99312","118.23613","352.4","9.9","Sat-AIS",
"2018-08-13 11:19:04Z","-18.99353","118.23621","351.8","9.9","Sat-AIS",
"2018-08-13 11:19:03Z","-18.99353","118.23621","351.8","9.9","Sat-AIS",
"2018-08-13 11:19:03Z","-18.99353","118.23621","351.8","9.9","Sat-AIS",
"2018-08-13 11:18:52Z","-18.99407","118.23631","346.8","9.9","Sat-AIS",
"2018-08-13 11:18:51Z","-18.99407","118.23631","346.8","9.9","Sat-AIS",
"2018-08-13 11:18:51Z","-18.99407","118.23631","346.8","9.9","Sat-AIS",
"2018-08-13 11:18:43Z","-18.99452","118.2364","348.3","9.9","Sat-AIS",
"2018-08-13 11:18:43Z","-18.99452","118.2364","348.3","9.9","Sat-AIS",
"2018-08-13 11:18:34Z","-18.99493","118.23648","348.4","9.9","Sat-AIS",
"2018-08-13 11:18:33Z","-18.99493","118.23648","348.4","9.9","Sat-AIS",
"2018-08-13 11:18:33Z","-18.99493","118.23648","348.4","9.9","Sat-AIS",
"2018-08-13 11:18:24Z","-18.99538","118.23657","349.8","9.9","Sat-AIS",
"2018-08-13 11:18:23Z","-18.99538","118.23657","349.8","9.9","Sat-AIS",
"2018-08-13 11:17:12Z","-18.99861","118.23722","350.2","9.9","Sat-AIS",
"2018-08-13 11:17:12Z","-18.99861","118.23722","350.2","9.9","Sat-AIS",
"2018-08-13 11:17:04Z","-18.99901","118.23731","347.4","10","Sat-AIS",
"2018-08-13 11:17:04Z","-18.99901","118.23731","347.4","10","Sat-AIS",
"2018-08-13 11:16:23Z","-19.00078","118.2377","353.6","10","Sat-AIS",
"2018-08-13 11:14:26Z","-19.00628","118.23894","346.9","10","Sat-AIS",
"2018-08-13 10:37:25Z","-19.10874","118.25841","351.1","10.3","Sat-AIS",
"2018-08-13 10:03:16Z","-19.20576","118.27876","347.4","10.6","Sat-AIS",
"2018-08-13 10:03:16Z","-19.20576","118.27876","347.4","10.6","Sat-AIS",
"2018-08-13 10:02:15Z","-19.20863","118.27949","343.6","10.6","Sat-AIS",
"2018-08-13 09:35:55Z","-19.28514","118.29804","346.9","10.8","Sat-AIS",
"2018-08-13 09:32:06Z","-19.29633","118.3011","347.3","10.9","Sat-AIS",
"2018-08-13 09:25:55Z","-19.31434","118.30532","345.2","10.8","Sat-AIS",
"2018-08-13 09:04:06Z","-19.37775","118.31189","2.8","10.4","Sat-AIS",
"2018-08-13 08:49:56Z","-19.41924","118.31474","346.5","11.4","Sat-AIS",
"2018-08-13 08:28:06Z","-19.48542","118.3369","345.9","11.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"370359000","9702560","N/A","CHINA STEEL EXPLORATION","V7SR2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:36:24Z","-6.14531","-33.49323","130.8","10.5","Sat-AIS",
"2018-08-13 13:32:24Z","-6.1379","-33.50222","129.2","10.4","Sat-AIS",
"2018-08-13 13:31:14Z","-6.13578","-33.5048","129.2","10.4","Sat-AIS",
"2018-08-13 12:59:15Z","-6.07717","-33.57652","127.9","10.4","Sat-AIS",
"2018-08-13 12:03:35Z","-5.98056","-33.70422","128.4","10.4","Sat-AIS",
"2018-08-13 12:03:05Z","-5.97968","-33.70532","128.9","10.4","Sat-AIS",
"2018-08-13 12:02:54Z","-5.97934","-33.70573","130.1","10.5","Sat-AIS",
"2018-08-13 12:02:44Z","-5.979","-33.70614","128.5","10.5","Sat-AIS",
"2018-08-13 12:02:35Z","-5.97873","-33.70647","127.4","10.4","Sat-AIS",
"2018-08-13 11:57:32Z","-5.96971","-33.71796","127","10.4","Sat-AIS",
"2018-08-13 10:58:04Z","-5.8614","-33.85081","128.7","10.2","Sat-AIS",
"2018-08-13 10:39:34Z","-5.82892","-33.89205","128.3","10","Sat-AIS",
"2018-08-13 10:33:35Z","-5.81847","-33.90533","127.5","10.1","Sat-AIS",
"2018-08-13 10:28:24Z","-5.80936","-33.91671","127.8","10.1","Sat-AIS",
"2018-08-13 10:27:45Z","-5.8082","-33.91819","128.6","10.2","Sat-AIS",
"2018-08-13 10:27:33Z","-5.80791","-33.91856","129.2","10.2","Sat-AIS",
"2018-08-13 10:27:32Z","-5.80791","-33.91856","129.2","10.2","Sat-AIS",
"2018-08-13 10:26:54Z","-5.80672","-33.92007","128.1","10.1","Sat-AIS",
"2018-08-13 10:26:45Z","-5.80646","-33.9204","127.2","10.2","Sat-AIS",
"2018-08-13 10:26:24Z","-5.80588","-33.92115","128.4","10.2","Sat-AIS",
"2018-08-13 10:26:15Z","-5.80559","-33.92152","127.8","10.1","Sat-AIS",
"2018-08-13 10:26:04Z","-5.8053","-33.92189","127.2","10.1","Sat-AIS",
"2018-08-13 10:25:54Z","-5.80501","-33.92226","128.5","10.1","Sat-AIS",
"2018-08-13 10:25:53Z","-5.80501","-33.92226","128.5","10.1","Sat-AIS",
"2018-08-13 10:25:52Z","-5.80501","-33.92226","128.5","10.1","Sat-AIS",
"2018-08-13 10:25:52Z","-5.80501","-33.92226","128.5","10.1","Sat-AIS",
"2018-08-13 10:25:52Z","-5.80501","-33.92226","128.5","10.1","Sat-AIS",
"2018-08-13 10:25:52Z","-5.80501","-33.92226","128.5","10.1","Sat-AIS",
"2018-08-13 10:25:45Z","-5.80474","-33.92259","129.2","10.1","Sat-AIS",
"2018-08-13 10:25:34Z","-5.80439","-33.92304","127.1","10.1","Sat-AIS",
"2018-08-13 10:25:15Z","-5.80384","-33.92374","129.7","10.2","Sat-AIS",
"2018-08-13 10:25:14Z","-5.80384","-33.92374","129.7","10.2","Sat-AIS",
"2018-08-13 10:24:45Z","-5.80296","-33.92484","128","10.2","Sat-AIS",
"2018-08-13 10:24:24Z","-5.80237","-33.92559","127.8","10.2","Sat-AIS",
"2018-08-13 10:23:56Z","-5.80153","-33.92666","127.4","10.2","Sat-AIS",
"2018-08-13 10:23:54Z","-5.80153","-33.92666","127.4","10.2","Sat-AIS",
"2018-08-13 10:23:44Z","-5.80118","-33.92711","128.7","10.2","Sat-AIS",
"2018-08-13 10:23:34Z","-5.80089","-33.92748","127.8","10.2","Sat-AIS",
"2018-08-13 10:23:24Z","-5.80062","-33.92781","127","10.3","Sat-AIS",
"2018-08-13 10:23:24Z","-5.80062","-33.92781","127","10.3","Sat-AIS",
"2018-08-13 10:23:15Z","-5.80033","-33.92819","126.8","10.3","Sat-AIS",
"2018-08-13 10:23:14Z","-5.80033","-33.92819","126.8","10.3","Sat-AIS",
"2018-08-13 10:23:13Z","-5.80033","-33.92819","126.8","10.3","Sat-AIS",
"2018-08-13 10:23:04Z","-5.80004","-33.92856","128","10.3","Sat-AIS",
"2018-08-13 10:23:03Z","-5.80004","-33.92856","128","10.3","Sat-AIS",
"2018-08-13 10:22:56Z","-5.79978","-33.9289","129.5","10.2","Sat-AIS",
"2018-08-13 10:22:44Z","-5.79946","-33.92931","127.4","10.2","Sat-AIS",
"2018-08-13 10:22:34Z","-5.79917","-33.92968","127.7","10.2","Sat-AIS",
"2018-08-13 10:22:34Z","-5.79917","-33.92968","127.7","10.2","Sat-AIS",
"2018-08-13 10:22:24Z","-5.79888","-33.93006","128","10.1","Sat-AIS",
"2018-08-13 10:22:05Z","-5.7983","-33.93081","126.6","10.2","Sat-AIS",
"2018-08-13 10:22:05Z","-5.7983","-33.93081","126.6","10.2","Sat-AIS",
"2018-08-13 10:21:32Z","-5.7974","-33.93198","127.2","10.2","Sat-AIS",
"2018-08-13 10:21:24Z","-5.79714","-33.93232","128.5","10.3","Sat-AIS",
"2018-08-13 10:21:23Z","-5.79714","-33.93232","128.5","10.3","Sat-AIS",
"2018-08-13 10:21:23Z","-5.79714","-33.93232","128.5","10.3","Sat-AIS",
"2018-08-13 10:21:15Z","-5.79685","-33.9327","127.9","10.3","Sat-AIS",
"2018-08-13 10:21:05Z","-5.79655","-33.93307","127","10.3","Sat-AIS",
"2018-08-13 10:21:03Z","-5.79655","-33.93307","127","10.3","Sat-AIS",
"2018-08-13 10:20:43Z","-5.79597","-33.93383","130","10.2","Sat-AIS",
"2018-08-13 10:20:42Z","-5.79597","-33.93383","130","10.2","Sat-AIS",
"2018-08-13 10:20:34Z","-5.79564","-33.93423","127.2","10.2","Sat-AIS",
"2018-08-13 10:20:33Z","-5.79564","-33.93423","127.2","10.2","Sat-AIS",
"2018-08-13 10:20:32Z","-5.79564","-33.93423","127.2","10.2","Sat-AIS",
"2018-08-13 10:20:24Z","-5.79538","-33.93457","125.4","10.2","Sat-AIS",
"2018-08-13 10:20:24Z","-5.79538","-33.93457","125.4","10.2","Sat-AIS",
"2018-08-13 10:20:23Z","-5.79538","-33.93457","125.4","10.2","Sat-AIS",
"2018-08-13 10:20:14Z","-5.79509","-33.93494","127.2","10.2","Sat-AIS",
"2018-08-13 10:19:04Z","-5.79307","-33.93752","127.6","10.3","Sat-AIS",
"2018-08-13 10:18:34Z","-5.79215","-33.93868","128.3","10.2","Sat-AIS",
"2018-08-13 10:18:33Z","-5.79215","-33.93868","128.3","10.2","Sat-AIS",
"2018-08-13 10:18:23Z","-5.79186","-33.93906","127.9","10.2","Sat-AIS",
"2018-08-13 10:18:23Z","-5.79186","-33.93906","127.9","10.2","Sat-AIS",
"2018-08-13 10:17:14Z","-5.78983","-33.94162","128.4","10.3","Sat-AIS",
"2018-08-13 10:15:25Z","-5.78659","-33.94572","128.4","10.3","Sat-AIS",
"2018-08-13 10:08:55Z","-5.77512","-33.96018","128.9","10.2","Sat-AIS",
"2018-08-13 10:03:15Z","-5.76516","-33.97289","127.8","10.2","Sat-AIS",
"2018-08-13 09:56:55Z","-5.75398","-33.98701","128.3","10.2","Sat-AIS",
"2018-08-13 09:55:04Z","-5.75068","-33.99121","128.3","10.2","Sat-AIS",
"2018-08-13 09:45:13Z","-5.73354","-34.01306","128.7","10.2","Sat-AIS",
"2018-08-13 09:32:24Z","-5.71112","-34.04152","128.9","10","Sat-AIS",
"2018-08-13 09:26:34Z","-5.70104","-34.05454","129.2","10","Sat-AIS",
"2018-08-13 09:10:25Z","-5.67321","-34.09051","126.9","10.1","Sat-AIS",
"2018-08-13 08:48:04Z","-5.63465","-34.14036","129","10.1","Sat-AIS",
"2018-08-13 08:46:53Z","-5.63264","-34.14291","128.6","10.1","Sat-AIS",
"2018-08-13 08:46:52Z","-5.63264","-34.14291","128.6","10.1","Sat-AIS",
"2018-08-13 08:45:33Z","-5.6303","-34.14584","128","10.1","Sat-AIS",
"2018-08-13 08:45:32Z","-5.6303","-34.14584","128","10.1","Sat-AIS",
"2018-08-13 08:44:53Z","-5.62915","-34.14732","129.2","10.1","Sat-AIS",
"2018-08-13 08:43:54Z","-5.62744","-34.14949","129.5","10","Sat-AIS",
"2018-08-13 08:43:53Z","-5.62744","-34.14949","129.5","10","Sat-AIS",
"2018-08-13 08:43:53Z","-5.62744","-34.14949","129.5","10","Sat-AIS",
"2018-08-13 08:42:54Z","-5.62568","-34.15169","129.1","10.1","Sat-AIS",
"2018-08-13 08:42:53Z","-5.62568","-34.15169","129.1","10.1","Sat-AIS",
"2018-08-13 08:38:34Z","-5.61799","-34.16118","131.1","10.2","Sat-AIS",
"2018-08-13 08:33:23Z","-5.60854","-34.17243","130.3","10.2","Sat-AIS",
"2018-08-13 08:15:44Z","-5.57648","-34.21121","130.4","10.2","Sat-AIS",
"2018-08-13 08:03:43Z","-5.55457","-34.23766","128.6","10.3","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"563010400","9757905","N/A","KN AMETHYST","9V7238",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 13:48:01Z","-30.7182","-2.60248","101.7","10.9","Sat-AIS",
"2018-08-13 13:45:00Z","-30.71634","-2.61276","100.3","11","Sat-AIS",
"2018-08-13 13:38:39Z","-30.71282","-2.63464","99.9","10.9","Sat-AIS",
"2018-08-13 13:38:39Z","-30.71282","-2.63464","99.9","10.9","Sat-AIS",
"2018-08-13 13:38:30Z","-30.71274","-2.63522","100.4","10.9","Sat-AIS",
"2018-08-13 13:38:14Z","-30.71265","-2.6358","100.7","10.9","Sat-AIS",
"2018-08-13 13:37:54Z","-30.71248","-2.63687","99.6","10.9","Sat-AIS",
"2018-08-13 13:37:33Z","-30.71229","-2.63813","100.4","10.9","Sat-AIS",
"2018-08-13 13:37:29Z","-30.7122","-2.63865","100.9","10.8","Sat-AIS",
"2018-08-13 13:37:14Z","-30.71212","-2.63917","102.3","10.8","Sat-AIS",
"2018-08-13 13:36:54Z","-30.71191","-2.64032","101.6","10.8","Sat-AIS",
"2018-08-13 13:36:23Z","-30.71161","-2.64216","100.7","10.8","Sat-AIS",
"2018-08-13 13:36:14Z","-30.71152","-2.64267","100.3","10.9","Sat-AIS",
"2018-08-13 13:35:23Z","-30.71107","-2.64554","100.7","10.9","Sat-AIS",
"2018-08-13 13:35:04Z","-30.7109","-2.64663","100.6","10.9","Sat-AIS",
"2018-08-13 13:34:23Z","-30.71051","-2.64904","101.6","10.8","Sat-AIS",
"2018-08-13 13:34:23Z","-30.71051","-2.64904","101.6","10.8","Sat-AIS",
"2018-08-13 13:34:23Z","-30.71051","-2.64904","101.6","10.8","Sat-AIS",
