"MMSI","IMO","IR","Ship Name","Call Sign",
"636016212","9678800","N/A","MATHILDE OLDENDORFF","D5FA5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-11 14:40:56+00:00","12°30'47"S","121°16'51"E","206.5","11.2","Sat-AIS",
"2018-08-11 14:40:56+00:00","12°30'47"S","121°16'51"E","206.5","11.2","Sat-AIS",
"2018-08-11 14:40:26+00:00","12°30'42"S","121°16'54"E","206.5","11.3","Sat-AIS",
"2018-08-11 14:40:07+00:00","12°30'39"S","121°16'56"E","207.1","11.2","Sat-AIS",
"2018-08-11 14:39:26+00:00","12°30'32"S","121°16'59"E","207","11.3","Sat-AIS",
"2018-08-11 14:38:26+00:00","12°30'22"S","121°17'04"E","207.1","11.2","Sat-AIS",
"2018-08-11 14:32:18+00:00","12°29'20"S","121°17'36"E","206.7","10.8","Sat-AIS",
"2018-08-11 12:32:16+00:00","12°08'58"S","121°29'19"E","212.7","12","Sat-AIS",
"2018-08-11 12:32:16+00:00","12°08'58"S","121°29'19"E","212.7","12","Sat-AIS",
"2018-08-11 12:31:16+00:00","12°08'48"S","121°29'25"E","212.2","11.9","Sat-AIS",
"2018-08-11 12:30:16+00:00","12°08'38"S","121°29'32"E","212.2","11.9","Sat-AIS",
"2018-08-11 12:29:16+00:00","12°08'28"S","121°29'39"E","211.2","12.1","Sat-AIS",
"2018-08-11 11:53:05+00:00","12°02'08"S","121°33'31"E","209.2","12.4","Sat-AIS",
"2018-08-11 11:52:17+00:00","12°01'59"S","121°33'36"E","209.2","12.2","Sat-AIS",
"2018-08-11 11:52:16+00:00","12°01'59"S","121°33'36"E","209.2","12.2","Sat-AIS",
"2018-08-11 11:52:05+00:00","12°01'58"S","121°33'37"E","209.2","12.4","Sat-AIS",
"2018-08-11 11:51:06+00:00","12°01'47"S","121°33'43"E","208.7","12.4","Sat-AIS",
"2018-08-11 11:51:06+00:00","12°01'47"S","121°33'43"E","208.7","12.4","Sat-AIS",
"2018-08-11 11:48:45+00:00","12°01'22"S","121°33'58"E","209.7","12.3","Sat-AIS",
"2018-08-11 11:48:26+00:00","12°01'18"S","121°34'00"E","208.7","12.3","Sat-AIS",
"2018-08-11 11:48:05+00:00","12°01'14"S","121°34'02"E","209.2","12.3","Sat-AIS",
"2018-08-11 11:47:06+00:00","12°01'03"S","121°34'08"E","208.7","12.3","Sat-AIS",
"2018-08-11 06:59:11+00:00","11°06'19"S","122°04'37"E","207.1","12.9","Sat-AIS",
"2018-08-11 06:59:02+00:00","11°06'18"S","122°04'37"E","207.1","12.8","Sat-AIS",
"2018-08-11 06:58:41+00:00","11°06'14"S","122°04'40"E","207.1","12.8","Sat-AIS",
"2018-08-11 06:58:21+00:00","11°06'10"S","122°04'42"E","207.1","12.9","Sat-AIS",
"2018-08-11 06:57:32+00:00","11°06'01"S","122°04'46"E","207.1","12.9","Sat-AIS",
"2018-08-11 06:34:27+00:00","11°01'43"S","122°07'18"E","218","13.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"636017569","9754953","N/A","MSC DITTE","D5LP2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-11 16:54:38+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 16:48:37+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 16:42:37+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 16:33:39+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 16:27:35+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 16:18:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 16:09:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 16:00:44+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:51:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:42:42+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:36:42+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:30:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:21:40+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 15:15:39+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:06:39+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 15:00:38+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 14:54:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:48:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:42:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:33:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:27:38+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 14:18:45+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:12:44+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:06:43+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 14:00:41+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 13:54:39+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 13:48:39+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 13:42:34+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 13:33:40+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 13:27:38+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 13:21:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 13:15:37+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 13:09:34+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 13:03:34+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 12:54:39+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 12:48:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 12:39:38+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 12:30:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 12:24:34+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 12:18:48+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 12:15:36+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 12:06:43+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 12:00:41+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 11:51:39+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 11:45:38+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 11:36:36+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 11:30:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 11:21:41+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 11:15:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 11:09:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 11:03:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:57:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:51:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:45:48+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 10:45:46+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 10:45:34+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:42:48+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 10:42:48+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 10:36:37+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 10:33:47+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 10:30:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:21:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:15:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:09:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 10:00:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:51:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:45:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:39:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:30:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:24:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:18:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:12:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 09:06:34+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:57:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:51:33+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:42:39+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 08:36:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:27:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:18:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:09:39+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 08:03:35+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 07:54:40+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 07:48:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 07:45:46+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 07:42:46+00:00","36°08'42"N","005°26'06"W","256","N/A","Sat-AIS",
"2018-08-11 07:39:34+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 07:30:37+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 07:24:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 07:18:35+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 07:12:35+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 07:03:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:54:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:45:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:36:41+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:30:40+00:00","36°08'44"N","005°26'07"W","256.7","N/A","T-AIS",
"2018-08-11 06:24:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:18:40+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:12:38+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:06:37+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"2018-08-11 06:00:36+00:00","36°08'44"N","005°26'08"W","256.7","N/A","T-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"432910000","9514509","N/A","GOLDEN HORIZON","7JOF",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-11 14:21:47+00:00","23°05'24"N","122°16'42"E","11","5","Sat-AIS",
"2018-08-11 12:48:49+00:00","22°49'12"N","122°13'06"E","14","5","Sat-AIS",
"2018-08-11 11:09:49+00:00","22°31'36"N","122°08'18"E","16","5","Sat-AIS",
"2018-08-11 09:30:48+00:00","22°14'18"N","122°04'06"E","14","5.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"241280000","9648295","N/A","ANANGEL ELEGANCE","SVBV5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-11 14:12:00+00:00","07°00'22"N","119°54'53"E","19","9.6","LRIT",
"2018-08-11 12:52:14+00:00","06°48'02"N","119°50'27"E","18.9","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 11:04:11+00:00","06°31'37"N","119°44'30"E","22.8","9.6","Sat-AIS",
"2018-08-11 08:14:00+00:00","06°05'46"N","119°35'41"E","15","9.4","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477598100","9588768","N/A","CHINA PIONEER","VRKJ4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-11 16:57:18+00:00","27°11'44"S","004°10'56"E","305.2","13.9","Sat-AIS",
"2018-08-11 16:57:18+00:00","27°11'44"S","004°10'56"E","305.2","13.9","Sat-AIS",
"2018-08-11 16:57:18+00:00","27°11'44"S","004°10'56"E","305.2","13.9","Sat-AIS",
"2018-08-11 16:57:18+00:00","27°11'44"S","004°10'56"E","305.2","13.9","Sat-AIS",
"2018-08-11 16:57:18+00:00","27°11'44"S","004°10'56"E","305.2","13.9","Sat-AIS",
"2018-08-11 16:53:58+00:00","27°12'11"S","004°11'38"E","305.8","13.9","Sat-AIS",
"2018-08-11 16:51:59+00:00","27°12'28"S","004°12'03"E","306.3","13.9","Sat-AIS",
"2018-08-11 16:44:34+00:00","27°13'27"S","004°13'37"E","303.8","13.9","Sat-AIS",
"2018-08-11 16:41:28+00:00","27°13'52"S","004°14'17"E","305.4","13.9","Sat-AIS",
"2018-08-11 16:22:16+00:00","27°16'18"S","004°18'29"E","301.1","14","Sat-AIS",
"2018-08-11 16:22:16+00:00","27°16'18"S","004°18'29"E","301.1","14","Sat-AIS",
"2018-08-11 16:17:51+00:00","27°16'50"S","004°19'28"E","302","14","Sat-AIS",
"2018-08-11 16:16:28+00:00","27°17'00"S","004°19'47"E","300.7","14","Sat-AIS",
"2018-08-11 16:12:45+00:00","27°17'27"S","004°20'37"E","301","14","Sat-AIS",
"2018-08-11 16:10:22+00:00","27°17'44"S","004°21'09"E","300.9","14","Sat-AIS",
"2018-08-11 16:05:39+00:00","27°18'18"S","004°22'12"E","301.8","14","Sat-AIS",
"2018-08-11 15:47:34+00:00","27°20'31"S","004°26'14"E","303.6","13.9","Sat-AIS",
"2018-08-11 15:41:42+00:00","27°21'14"S","004°27'32"E","301.7","13.9","Sat-AIS",
"2018-08-11 15:40:13+00:00","27°21'25"S","004°27'52"E","301.7","13.9","Sat-AIS",
"2018-08-11 15:35:33+00:00","27°22'00"S","004°28'53"E","302.7","13.8","Sat-AIS",
"2018-08-11 15:35:33+00:00","27°22'00"S","004°28'53"E","302.7","13.8","Sat-AIS",
"2018-08-11 15:35:01+00:00","27°22'03"S","004°29'00"E","302.4","13.8","Sat-AIS",
"2018-08-11 15:09:04+00:00","27°25'12"S","004°34'47"E","296.9","14.3","Sat-AIS",
"2018-08-11 15:09:03+00:00","27°25'12"S","004°34'47"E","296.9","14.3","Sat-AIS",
"2018-08-11 15:08:51+00:00","27°25'13"S","004°34'50"E","296.6","14.3","Sat-AIS",
"2018-08-11 15:08:26+00:00","27°25'16"S","004°34'56"E","299.9","14.2","Sat-AIS",
"2018-08-11 15:08:03+00:00","27°25'19"S","004°35'02"E","299.8","14.3","Sat-AIS",
"2018-08-11 15:07:51+00:00","27°25'20"S","004°35'04"E","299.5","14.3","Sat-AIS",
"2018-08-11 15:07:45+00:00","27°25'21"S","004°35'06"E","298.1","14.3","Sat-AIS",
"2018-08-11 15:07:39+00:00","27°25'22"S","004°35'07"E","299.7","14.2","Sat-AIS",
"2018-08-11 15:07:39+00:00","27°25'22"S","004°35'07"E","299.7","14.2","Sat-AIS",
"2018-08-11 15:07:33+00:00","27°25'22"S","004°35'09"E","297","14.3","Sat-AIS",
"2018-08-11 15:07:26+00:00","27°25'23"S","004°35'10"E","299.3","14.2","Sat-AIS",
"2018-08-11 15:07:21+00:00","27°25'24"S","004°35'12"E","297.8","14.3","Sat-AIS",
"2018-08-11 15:07:08+00:00","27°25'25"S","004°35'15"E","298.5","14.3","Sat-AIS",
"2018-08-11 15:06:57+00:00","27°25'26"S","004°35'17"E","298.5","14.3","Sat-AIS",
"2018-08-11 15:06:53+00:00","27°25'27"S","004°35'19"E","298.3","14.3","Sat-AIS",
"2018-08-11 15:06:51+00:00","27°25'27"S","004°35'19"E","298.3","14.3","Sat-AIS",
"2018-08-11 15:06:39+00:00","27°25'28"S","004°35'21"E","298.1","14.3","Sat-AIS",
"2018-08-11 15:06:15+00:00","27°25'31"S","004°35'27"E","298.9","14.2","Sat-AIS",
"2018-08-11 15:05:57+00:00","27°25'33"S","004°35'31"E","297.7","14.3","Sat-AIS",
"2018-08-11 15:05:51+00:00","27°25'34"S","004°35'33"E","299.4","14.2","Sat-AIS",
"2018-08-11 15:05:21+00:00","27°25'37"S","004°35'40"E","298.5","14.2","Sat-AIS",
"2018-08-11 15:05:09+00:00","27°25'39"S","004°35'42"E","298.6","14.2","Sat-AIS",
"2018-08-11 15:04:51+00:00","27°25'41"S","004°35'47"E","299.6","14.2","Sat-AIS",
"2018-08-11 15:04:39+00:00","27°25'42"S","004°35'49"E","298.3","14.2","Sat-AIS",
"2018-08-11 15:03:58+00:00","27°25'47"S","004°35'59"E","298.8","14.2","Sat-AIS",
"2018-08-11 15:03:51+00:00","27°25'48"S","004°36'01"E","298.7","14.1","Sat-AIS",
"2018-08-11 15:03:39+00:00","27°25'49"S","004°36'04"E","298.9","14.2","Sat-AIS",
"2018-08-11 15:03:33+00:00","27°25'50"S","004°36'05"E","298.8","14.2","Sat-AIS",
"2018-08-11 15:02:15+00:00","27°25'59"S","004°36'23"E","299.2","14.2","Sat-AIS",
"2018-08-11 15:01:45+00:00","27°26'02"S","004°36'30"E","299","14.1","Sat-AIS",
"2018-08-11 15:01:04+00:00","27°26'07"S","004°36'40"E","297.6","14.2","Sat-AIS",
"2018-08-11 14:57:59+00:00","27°26'29"S","004°37'23"E","299","14.2","Sat-AIS",
"2018-08-11 14:57:59+00:00","27°26'29"S","004°37'23"E","299","14.2","Sat-AIS",
"2018-08-11 14:57:32+00:00","27°26'31"S","004°37'28"E","298.6","14.2","Sat-AIS",
"2018-08-11 14:42:47+00:00","27°28'14"S","004°40'53"E","299.7","14.2","Sat-AIS",
"2018-08-11 14:42:22+00:00","27°28'17"S","004°40'58"E","299","14.3","Sat-AIS",
"2018-08-11 14:42:05+00:00","27°28'19"S","004°41'02"E","299.6","14.3","Sat-AIS",
"2018-08-11 14:41:47+00:00","27°28'21"S","004°41'06"E","299.2","14.3","Sat-AIS",
"2018-08-11 14:41:41+00:00","27°28'22"S","004°41'08"E","300.3","14.2","Sat-AIS",
"2018-08-11 14:41:35+00:00","27°28'23"S","004°41'09"E","299.4","14.3","Sat-AIS",
"2018-08-11 14:41:22+00:00","27°28'24"S","004°41'12"E","299.8","14.2","Sat-AIS",
"2018-08-11 14:40:59+00:00","27°28'27"S","004°41'17"E","300.6","14.3","Sat-AIS",
"2018-08-11 14:40:53+00:00","27°28'28"S","004°41'19"E","299.4","14.3","Sat-AIS",
"2018-08-11 14:40:46+00:00","27°28'29"S","004°41'21"E","299.6","14.2","Sat-AIS",
"2018-08-11 14:40:16+00:00","27°28'32"S","004°41'28"E","299.2","14.3","Sat-AIS",
"2018-08-11 14:39:16+00:00","27°28'39"S","004°41'41"E","300","14.3","Sat-AIS",
"2018-08-11 14:39:16+00:00","27°28'39"S","004°41'41"E","300","14.3","Sat-AIS",
"2018-08-11 14:39:16+00:00","27°28'39"S","004°41'41"E","300","14.3","Sat-AIS",
"2018-08-11 14:36:52+00:00","27°28'56"S","004°42'15"E","299.2","14.2","Sat-AIS",
"2018-08-11 14:36:46+00:00","27°28'57"S","004°42'16"E","300.1","14.2","Sat-AIS",
"2018-08-11 14:36:41+00:00","27°28'57"S","004°42'17"E","299.1","14.2","Sat-AIS",
"2018-08-11 14:36:29+00:00","27°28'59"S","004°42'20"E","298.7","14.2","Sat-AIS",
"2018-08-11 14:35:41+00:00","27°29'04"S","004°42'31"E","300.4","14.2","Sat-AIS",
"2018-08-11 14:34:04+00:00","27°29'16"S","004°42'55"E","301.8","14.2","Sat-AIS",
"2018-08-11 14:33:11+00:00","27°29'23"S","004°43'07"E","299.2","14.2","Sat-AIS",
"2018-08-11 14:28:40+00:00","27°29'55"S","004°44'09"E","301.3","14.2","Sat-AIS",
"2018-08-11 14:26:29+00:00","27°30'10"S","004°44'40"E","297.3","14.2","Sat-AIS",
"2018-08-11 14:23:22+00:00","27°30'31"S","004°45'24"E","296.6","14.3","Sat-AIS",
"2018-08-11 14:20:47+00:00","27°30'49"S","004°46'00"E","297.8","14.2","Sat-AIS",
"2018-08-11 13:59:04+00:00","27°33'18"S","004°51'09"E","296.9","14.3","Sat-AIS",
"2018-08-11 13:56:04+00:00","27°33'39"S","004°51'51"E","298.8","14.3","Sat-AIS",
"2018-08-11 13:50:52+00:00","27°34'15"S","004°53'04"E","298.3","14.2","Sat-AIS",
"2018-08-11 13:49:45+00:00","27°34'23"S","004°53'19"E","299.5","14.1","Sat-AIS",
"2018-08-11 13:43:34+00:00","27°35'07"S","004°54'45"E","300.2","14.2","Sat-AIS",
"2018-08-11 13:33:26+00:00","27°36'17"S","004°57'06"E","299.5","14.3","Sat-AIS",
"2018-08-11 13:33:21+00:00","27°36'18"S","004°57'07"E","299.7","14.3","Sat-AIS",
"2018-08-11 13:33:15+00:00","27°36'19"S","004°57'09"E","299.1","14.4","Sat-AIS",
"2018-08-11 13:32:32+00:00","27°36'24"S","004°57'19"E","299.1","14.4","Sat-AIS",
"2018-08-11 13:32:27+00:00","27°36'24"S","004°57'20"E","299.5","14.3","Sat-AIS",
"2018-08-11 13:31:45+00:00","27°36'29"S","004°57'30"E","298.4","14.3","Sat-AIS",
"2018-08-11 13:31:38+00:00","27°36'30"S","004°57'31"E","300.7","14.3","Sat-AIS",
"2018-08-11 13:31:32+00:00","27°36'31"S","004°57'33"E","298.2","14.4","Sat-AIS",
"2018-08-11 13:31:21+00:00","27°36'32"S","004°57'35"E","298.4","14.4","Sat-AIS",
"2018-08-11 13:30:45+00:00","27°36'37"S","004°57'44"E","298.9","14.4","Sat-AIS",
"2018-08-11 13:30:32+00:00","27°36'38"S","004°57'47"E","299.2","14.4","Sat-AIS",
"2018-08-11 13:30:21+00:00","27°36'39"S","004°57'49"E","299.1","14.4","Sat-AIS",
"2018-08-11 13:30:09+00:00","27°36'41"S","004°57'52"E","299","14.4","Sat-AIS",
"2018-08-11 13:29:57+00:00","27°36'42"S","004°57'55"E","299.5","14.4","Sat-AIS",
"2018-08-11 13:29:32+00:00","27°36'45"S","004°58'01"E","300.7","14.4","Sat-AIS",
"2018-08-11 13:29:14+00:00","27°36'47"S","004°58'05"E","299.6","14.4","Sat-AIS",
"2018-08-11 13:28:51+00:00","27°36'50"S","004°58'10"E","300.5","14.4","Sat-AIS",
"2018-08-11 13:28:32+00:00","27°36'52"S","004°58'15"E","299.2","14.4","Sat-AIS",
"2018-08-11 13:28:27+00:00","27°36'53"S","004°58'16"E","300.9","14.4","Sat-AIS",
"2018-08-11 13:28:27+00:00","27°36'53"S","004°58'16"E","300.9","14.4","Sat-AIS",
"2018-08-11 13:28:21+00:00","27°36'54"S","004°58'17"E","298.4","14.4","Sat-AIS",
"2018-08-11 13:28:14+00:00","27°36'54"S","004°58'19"E","300.5","14.4","Sat-AIS",
"2018-08-11 13:27:45+00:00","27°36'58"S","004°58'26"E","299.3","14.4","Sat-AIS",
"2018-08-11 13:27:39+00:00","27°36'58"S","004°58'27"E","300.8","14.4","Sat-AIS",
"2018-08-11 13:27:39+00:00","27°36'58"S","004°58'27"E","300.8","14.4","Sat-AIS",
"2018-08-11 13:27:14+00:00","27°37'02"S","004°58'33"E","298.1","14.4","Sat-AIS",
"2018-08-11 13:27:09+00:00","27°37'02"S","004°58'34"E","300.8","14.4","Sat-AIS",
"2018-08-11 13:26:57+00:00","27°37'04"S","004°58'37"E","301.4","14.4","Sat-AIS",
"2018-08-11 13:26:57+00:00","27°37'04"S","004°58'37"E","301.4","14.4","Sat-AIS",
"2018-08-11 13:26:45+00:00","27°37'05"S","004°58'40"E","301.3","14.4","Sat-AIS",
"2018-08-11 13:26:33+00:00","27°37'07"S","004°58'43"E","300.8","14.4","Sat-AIS",
"2018-08-11 13:26:27+00:00","27°37'07"S","004°58'44"E","297.8","14.4","Sat-AIS",
"2018-08-11 13:26:21+00:00","27°37'08"S","004°58'45"E","301.3","14.4","Sat-AIS",
"2018-08-11 13:26:09+00:00","27°37'09"S","004°58'48"E","301","14.4","Sat-AIS",
"2018-08-11 13:25:39+00:00","27°37'13"S","004°58'55"E","298.7","14.4","Sat-AIS",
"2018-08-11 13:25:27+00:00","27°37'14"S","004°58'58"E","299.5","14.4","Sat-AIS",
"2018-08-11 13:25:27+00:00","27°37'14"S","004°58'58"E","299.5","14.4","Sat-AIS",
"2018-08-11 13:25:27+00:00","27°37'14"S","004°58'58"E","299.5","14.4","Sat-AIS",
"2018-08-11 13:25:09+00:00","27°37'16"S","004°59'02"E","299.9","14.3","Sat-AIS",
"2018-08-11 13:24:45+00:00","27°37'19"S","004°59'08"E","299.5","14.4","Sat-AIS",
"2018-08-11 13:24:39+00:00","27°37'20"S","004°59'09"E","299.4","14.4","Sat-AIS",
"2018-08-11 13:24:26+00:00","27°37'22"S","004°59'12"E","300.1","14.4","Sat-AIS",
