"MMSI","IMO","IR","Ship Name","Call Sign",
"538004972","9048122","N/A","STELLAR TOPAZ","V7AD6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 15:43:28Z","-29.3249","2.11558","120.1","10.1","Sat-AIS",
"2018-08-13 15:43:19Z","-29.32466","2.11511","119.2","10.1","Sat-AIS",
"2018-08-13 15:42:49Z","-29.32397","2.11369","117.2","10","Sat-AIS",
"2018-08-13 15:42:09Z","-29.32309","2.11183","119.9","10.1","Sat-AIS",
"2018-08-13 15:40:39Z","-29.32104","2.10758","121.9","10","Sat-AIS",
"2018-08-13 15:39:59Z","-29.32006","2.10575","119","10.3","Sat-AIS",
"2018-08-13 15:37:39Z","-29.31681","2.09915","116.7","10.3","Sat-AIS",
"2018-08-13 15:30:51Z","-29.30709","2.07966","121.8","10.3","Sat-AIS",
"2018-08-13 15:29:30Z","-29.30516","2.07588","121.2","10.2","Sat-AIS",
"2018-08-13 15:24:21Z","-29.29787","2.06136","119.7","10.3","Sat-AIS",
"2018-08-13 15:20:21Z","-29.29204","2.05005","119.8","10.3","Sat-AIS",
"2018-08-13 15:02:42Z","-29.26676","2.00003","118.6","10.4","Sat-AIS",
"2018-08-13 15:02:42Z","-29.26676","2.00003","118.6","10.4","Sat-AIS",
"2018-08-13 15:02:42Z","-29.26676","2.00003","118.6","10.4","Sat-AIS",
"2018-08-13 14:57:21Z","-29.25912","1.98497","117.5","10.3","Sat-AIS",
"2018-08-13 14:57:21Z","-29.25912","1.98497","117.5","10.3","Sat-AIS",
"2018-08-13 14:56:20Z","-29.25772","1.98209","119.1","10.4","Sat-AIS",
"2018-08-13 14:51:00Z","-29.25021","1.96677","120.4","10.1","Sat-AIS",
"2018-08-13 14:50:31Z","-29.24952","1.96537","118.8","10.2","Sat-AIS",
"2018-08-13 14:22:31Z","-29.20967","1.88768","118.2","10.2","Sat-AIS",
"2018-08-13 14:21:40Z","-29.20852","1.88525","118.1","10.3","Sat-AIS",
"2018-08-13 14:15:11Z","-29.19984","1.86679","119.1","10.1","Sat-AIS",
"2018-08-13 14:15:11Z","-29.19984","1.86679","119.1","10.1","Sat-AIS",
"2018-08-13 14:15:11Z","-29.19984","1.86679","119.1","10.1","Sat-AIS",
"2018-08-13 14:15:11Z","-29.19984","1.86679","119.1","10.1","Sat-AIS",
"2018-08-13 14:15:11Z","-29.19984","1.86679","119.1","10.1","Sat-AIS",
"2018-08-13 14:13:21Z","-29.19742","1.86156","119.7","10","Sat-AIS",
"2018-08-13 14:09:59Z","-29.19306","1.85209","117.4","10.1","Sat-AIS",
"2018-08-13 14:09:49Z","-29.19285","1.85161","117.9","10","Sat-AIS",
"2018-08-13 14:05:18Z","-29.18679","1.83883","116.4","10.3","Sat-AIS",
"2018-08-13 14:03:39Z","-29.18463","1.83414","116.9","10.2","Sat-AIS",
"2018-08-13 13:49:02Z","-29.16515","1.79222","119.1","10.1","Sat-AIS",
"2018-08-13 13:48:02Z","-29.16378","1.78939","118.6","10.1","Sat-AIS",
"2018-08-13 13:40:11Z","-29.15325","1.76701","120.4","10.1","Sat-AIS",
"2018-08-13 13:39:40Z","-29.15249","1.76553","120","10.2","Sat-AIS",
"2018-08-13 13:39:40Z","-29.15249","1.76553","120","10.2","Sat-AIS",
"2018-08-13 13:37:33Z","-29.14972","1.75986","119.3","10.3","Sat-AIS",
"2018-08-13 13:37:25Z","-29.14953","1.75948","120.3","10.2","Sat-AIS",
"2018-08-13 13:37:04Z","-29.14906","1.75847","118.7","10.2","Sat-AIS",
"2018-08-13 13:36:34Z","-29.14838","1.75703","119.3","10.3","Sat-AIS",
"2018-08-13 13:36:14Z","-29.14791","1.75607","118.8","10.4","Sat-AIS",
"2018-08-13 13:36:04Z","-29.14768","1.7556","118.6","10.2","Sat-AIS",
"2018-08-13 13:35:14Z","-29.14655","1.7532","117.3","10.3","Sat-AIS",
"2018-08-13 13:35:04Z","-29.14633","1.75272","117.7","10.3","Sat-AIS",
"2018-08-13 13:34:13Z","-29.14518","1.75026","119.1","10.3","Sat-AIS",
"2018-08-13 13:34:04Z","-29.14496","1.74983","118.7","10.4","Sat-AIS",
"2018-08-13 13:33:24Z","-29.14406","1.74793","118.9","10.4","Sat-AIS",
"2018-08-13 13:33:04Z","-29.1436","1.74699","118.9","10.3","Sat-AIS",
"2018-08-13 13:31:24Z","-29.14135","1.74216","118.1","10.3","Sat-AIS",
"2018-08-13 13:13:32Z","-29.11659","1.69007","118.5","10.6","Sat-AIS",
"2018-08-13 13:11:12Z","-29.11342","1.68318","116.4","10.6","Sat-AIS",
"2018-08-13 13:05:40Z","-29.10575","1.66702","117.9","10.5","Sat-AIS",
"2018-08-13 12:59:31Z","-29.09717","1.64888","119.5","10.6","Sat-AIS",
"2018-08-13 12:41:21Z","-29.07199","1.59445","118.3","10.6","Sat-AIS",
"2018-08-13 12:35:10Z","-29.06348","1.57591","116.8","10.7","Sat-AIS",
"2018-08-13 12:30:30Z","-29.0573","1.56175","116.2","10.7","Sat-AIS",
"2018-08-13 12:30:30Z","-29.0573","1.56175","116.2","10.7","Sat-AIS",
"2018-08-13 12:30:28Z","-29.0573","1.56175","116.2","10.7","Sat-AIS",
"2018-08-13 12:28:49Z","-29.05504","1.55674","116","10.6","Sat-AIS",
"2018-08-13 12:24:12Z","-29.04885","1.54277","115.3","10.5","Sat-AIS",
"2018-08-13 12:03:51Z","-29.02148","1.48217","119.9","10.3","Sat-AIS",
"2018-08-13 11:59:35Z","-29.01593","1.46996","116.6","10.5","Sat-AIS",
"2018-08-13 11:59:35Z","-29.01593","1.46996","116.6","10.5","Sat-AIS",
"2018-08-13 11:58:43Z","-29.01481","1.46736","116.3","10.4","Sat-AIS",
"2018-08-13 11:58:35Z","-29.01464","1.46697","114","10.5","Sat-AIS",
"2018-08-13 11:57:35Z","-29.01339","1.46398","116.1","10.7","Sat-AIS",
"2018-08-13 11:54:54Z","-29.00982","1.45599","118.6","10.4","Sat-AIS",
"2018-08-13 11:54:24Z","-29.00914","1.45453","117.4","10.5","Sat-AIS",
"2018-08-13 11:54:01Z","-29.00846","1.45305","117.7","10.3","Sat-AIS",
"2018-08-13 11:53:54Z","-29.00846","1.45305","117.7","10.3","Sat-AIS",
"2018-08-13 11:53:24Z","-29.0078","1.45159","115.4","10.5","Sat-AIS",
"2018-08-13 11:48:31Z","-29.00132","1.43676","119.6","10.3","Sat-AIS",
"2018-08-13 11:46:50Z","-28.9991","1.43191","118.2","10.3","Sat-AIS",
"2018-08-13 11:46:50Z","-28.9991","1.43191","118.2","10.3","Sat-AIS",
"2018-08-13 11:29:20Z","-28.9735","1.38241","120.4","10.4","Sat-AIS",
"2018-08-13 11:20:21Z","-28.95974","1.35725","120.9","10.6","Sat-AIS",
"2018-08-13 11:18:51Z","-28.95742","1.35297","120.4","10.5","Sat-AIS",
"2018-08-13 11:12:40Z","-28.94778","1.33553","120.4","10.8","Sat-AIS",
"2018-08-13 11:12:40Z","-28.94778","1.33553","120.4","10.8","Sat-AIS",
"2018-08-13 11:12:40Z","-28.94778","1.33553","120.4","10.8","Sat-AIS",
"2018-08-13 10:54:12Z","-28.92236","1.28027","116.7","10.7","Sat-AIS",
"2018-08-13 10:54:12Z","-28.92236","1.28027","116.7","10.7","Sat-AIS",
"2018-08-13 10:54:12Z","-28.92236","1.28027","116.7","10.7","Sat-AIS",
"2018-08-13 10:54:12Z","-28.92236","1.28027","116.7","10.7","Sat-AIS",
"2018-08-13 10:45:40Z","-28.9108","1.25493","117.9","10.5","Sat-AIS",
"2018-08-13 10:44:51Z","-28.9097","1.25243","117.4","10.6","Sat-AIS",
"2018-08-13 10:44:19Z","-28.90904","1.25094","117.1","10.6","Sat-AIS",
"2018-08-13 10:43:40Z","-28.90813","1.24895","116.4","10.6","Sat-AIS",
"2018-08-13 10:43:30Z","-28.90792","1.24851","116.2","10.6","Sat-AIS",
"2018-08-13 10:43:21Z","-28.90768","1.24797","117.4","10.6","Sat-AIS",
"2018-08-13 10:43:19Z","-28.90768","1.24797","117.4","10.6","Sat-AIS",
"2018-08-13 10:43:00Z","-28.90726","1.24704","118.9","10.5","Sat-AIS",
"2018-08-13 10:42:50Z","-28.90702","1.24655","118.8","10.6","Sat-AIS",
"2018-08-13 10:42:19Z","-28.90632","1.24504","119.8","10.6","Sat-AIS",
"2018-08-13 10:42:00Z","-28.90588","1.24412","119.2","10.5","Sat-AIS",
"2018-08-13 10:41:30Z","-28.90518","1.24265","121.1","10.5","Sat-AIS",
"2018-08-13 10:41:19Z","-28.90492","1.24212","120.9","10.5","Sat-AIS",
"2018-08-13 10:41:01Z","-28.90446","1.24122","119.2","10.5","Sat-AIS",
"2018-08-13 10:41:01Z","-28.90446","1.24122","119.2","10.5","Sat-AIS",
"2018-08-13 10:40:50Z","-28.90422","1.24074","118","10.6","Sat-AIS",
"2018-08-13 10:40:39Z","-28.90395","1.24021","118.4","10.6","Sat-AIS",
"2018-08-13 10:40:01Z","-28.90305","1.2383","117.5","10.4","Sat-AIS",
"2018-08-13 10:39:50Z","-28.90283","1.23782","117.4","10.4","Sat-AIS",
"2018-08-13 10:39:50Z","-28.90283","1.23782","117.4","10.4","Sat-AIS",
"2018-08-13 10:39:39Z","-28.90258","1.23729","117","10.5","Sat-AIS",
"2018-08-13 10:38:50Z","-28.9015","1.23488","117.4","10.5","Sat-AIS",
"2018-08-13 10:38:39Z","-28.90126","1.23433","118.6","10.4","Sat-AIS",
"2018-08-13 10:38:01Z","-28.9004","1.23242","117.1","10.5","Sat-AIS",
"2018-08-13 10:37:50Z","-28.90018","1.23192","117.8","10.5","Sat-AIS",
"2018-08-13 10:37:43Z","-28.90002","1.23158","116.4","10.6","Sat-AIS",
"2018-08-13 10:37:43Z","-28.90002","1.23158","116.4","10.6","Sat-AIS",
"2018-08-13 10:37:43Z","-28.90002","1.23158","116.4","10.6","Sat-AIS",
"2018-08-13 10:37:43Z","-28.90002","1.23158","116.4","10.6","Sat-AIS",
"2018-08-13 10:37:43Z","-28.90002","1.23158","116.4","10.6","Sat-AIS",
"2018-08-13 10:37:39Z","-28.89994","1.23138","119.2","10.5","Sat-AIS",
"2018-08-13 10:37:37Z","-28.89986","1.23123","119.1","10.4","Sat-AIS",
"2018-08-13 10:37:37Z","-28.89986","1.23123","119.1","10.4","Sat-AIS",
"2018-08-13 10:37:36Z","-28.89986","1.23123","119.1","10.4","Sat-AIS",
"2018-08-13 10:37:36Z","-28.89986","1.23123","119.1","10.4","Sat-AIS",
"2018-08-13 10:37:36Z","-28.89986","1.23123","119.1","10.4","Sat-AIS",
"2018-08-13 10:37:19Z","-28.89947","1.2304","119.6","10.7","Sat-AIS",
"2018-08-13 10:37:19Z","-28.89947","1.2304","119.6","10.7","Sat-AIS",
"2018-08-13 10:37:01Z","-28.89903","1.22947","117.8","10.5","Sat-AIS",
"2018-08-13 10:36:50Z","-28.8988","1.22899","117.3","10.4","Sat-AIS",
"2018-08-13 10:36:29Z","-28.89832","1.2279","117.5","10.4","Sat-AIS",
"2018-08-13 10:36:01Z","-28.89771","1.22651","116.2","10.5","Sat-AIS",
"2018-08-13 10:35:50Z","-28.89749","1.22601","115.5","10.5","Sat-AIS",
"2018-08-13 10:35:40Z","-28.89725","1.22548","113.9","10.5","Sat-AIS",
"2018-08-13 10:35:29Z","-28.89703","1.22492","116.5","10.6","Sat-AIS",
"2018-08-13 10:35:19Z","-28.89683","1.22447","116.7","10.6","Sat-AIS",
"2018-08-13 10:35:00Z","-28.89638","1.22349","117.8","10.5","Sat-AIS",
"2018-08-13 10:17:21Z","-28.8723","1.17159","117.4","10.6","Sat-AIS",
"2018-08-13 10:14:11Z","-28.86818","1.16222","117","10.4","Sat-AIS",
"2018-08-13 10:13:59Z","-28.86795","1.16169","116.5","10.4","Sat-AIS",
"2018-08-13 10:13:49Z","-28.86773","1.16119","115.9","10.4","Sat-AIS",
"2018-08-13 10:13:49Z","-28.86773","1.16119","115.9","10.4","Sat-AIS",
"2018-08-13 10:13:00Z","-28.86666","1.15875","120.5","10.3","Sat-AIS",
"2018-08-13 10:12:59Z","-28.86666","1.15875","120.5","10.3","Sat-AIS",
"2018-08-13 10:12:30Z","-28.86598","1.15731","117.3","10.3","Sat-AIS",
"2018-08-13 10:12:29Z","-28.86598","1.15731","117.3","10.3","Sat-AIS",
"2018-08-13 10:09:10Z","-28.86167","1.14763","118.6","10.3","Sat-AIS",
"2018-08-13 10:07:52Z","-28.85989","1.14381","119.2","10.2","Sat-AIS",
"2018-08-13 10:03:00Z","-28.85354","1.12965","118","10.3","Sat-AIS",
"2018-08-13 09:48:11Z","-28.83378","1.08581","115.6","10.6","Sat-AIS",
"2018-08-13 09:38:11Z","-28.82142","1.0556","116.3","10.6","Sat-AIS",
"2018-08-13 09:36:30Z","-28.81932","1.05051","112","10.7","Sat-AIS",
"2018-08-13 09:29:00Z","-28.81021","1.02745","114.2","10.7","Sat-AIS",
"2018-08-13 08:46:18Z","-28.7555","0.8991","116.7","10.1","Sat-AIS",
"2018-08-13 08:45:48Z","-28.75488","0.89765","113.6","10.1","Sat-AIS",
"2018-08-13 08:45:31Z","-28.75456","0.89687","115.8","10.2","Sat-AIS",
"2018-08-13 08:42:00Z","-28.74993","0.88675","114.6","10.2","Sat-AIS",
"2018-08-13 08:41:59Z","-28.74993","0.88675","114.6","10.2","Sat-AIS",
"2018-08-13 08:38:51Z","-28.74579","0.87767","114","10.3","Sat-AIS",
"2018-08-13 08:38:50Z","-28.74579","0.87767","114","10.3","Sat-AIS",
"2018-08-13 08:38:19Z","-28.74514","0.87615","116.4","10.3","Sat-AIS",
"2018-08-13 08:38:10Z","-28.74495","0.87571","116.7","10.4","Sat-AIS",
"2018-08-13 08:38:10Z","-28.74495","0.87571","116.7","10.4","Sat-AIS",
"2018-08-13 08:36:41Z","-28.74305","0.87135","116.5","10.2","Sat-AIS",
"2018-08-13 08:36:40Z","-28.74305","0.87135","116.5","10.2","Sat-AIS",
"2018-08-13 08:36:40Z","-28.74305","0.87135","116.5","10.2","Sat-AIS",
"2018-08-13 08:36:19Z","-28.74259","0.87034","117","10.3","Sat-AIS",
"2018-08-13 08:36:19Z","-28.74259","0.87034","117","10.3","Sat-AIS",
"2018-08-13 08:35:41Z","-28.74173","0.86847","119.3","10.3","Sat-AIS",
"2018-08-13 08:35:40Z","-28.74173","0.86847","119.3","10.3","Sat-AIS",
"2018-08-13 08:35:40Z","-28.74173","0.86847","119.3","10.3","Sat-AIS",
"2018-08-13 08:35:40Z","-28.74173","0.86847","119.3","10.3","Sat-AIS",
"2018-08-13 08:34:59Z","-28.74078","0.86651","119.8","10.2","Sat-AIS",
"2018-08-13 08:34:41Z","-28.74035","0.86561","120.8","10.2","Sat-AIS",
"2018-08-13 08:34:40Z","-28.74035","0.86561","120.8","10.2","Sat-AIS",
"2018-08-13 08:34:40Z","-28.74035","0.86561","120.8","10.2","Sat-AIS",
"2018-08-13 08:33:41Z","-28.739","0.86275","118.6","10.2","Sat-AIS",
"2018-08-13 08:33:40Z","-28.739","0.86275","118.6","10.2","Sat-AIS",
"2018-08-13 08:33:40Z","-28.739","0.86275","118.6","10.2","Sat-AIS",
"2018-08-13 08:32:41Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:40Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:40Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:40Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:40Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:40Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:40Z","-28.73769","0.85984","115.4","10.2","Sat-AIS",
"2018-08-13 08:32:20Z","-28.73723","0.85882","116.8","10.2","Sat-AIS",
"2018-08-13 08:32:11Z","-28.73703","0.85839","116","10.3","Sat-AIS",
"2018-08-13 08:32:10Z","-28.73703","0.85839","116","10.3","Sat-AIS",
"2018-08-13 08:32:10Z","-28.73703","0.85839","116","10.3","Sat-AIS",
"2018-08-13 08:32:10Z","-28.73703","0.85839","116","10.3","Sat-AIS",
"2018-08-13 08:32:10Z","-28.73703","0.85839","116","10.3","Sat-AIS",
"2018-08-13 08:31:41Z","-28.73639","0.85693","120","10.2","Sat-AIS",
"2018-08-13 08:31:40Z","-28.73639","0.85693","120","10.2","Sat-AIS",
"2018-08-13 08:31:40Z","-28.73639","0.85693","120","10.2","Sat-AIS",
"2018-08-13 08:31:40Z","-28.73639","0.85693","120","10.2","Sat-AIS",
"2018-08-13 08:31:40Z","-28.73639","0.85693","120","10.2","Sat-AIS",
"2018-08-13 08:31:40Z","-28.73639","0.85693","120","10.2","Sat-AIS",
"2018-08-13 08:31:29Z","-28.73614","0.85642","121.4","10.3","Sat-AIS",
"2018-08-13 08:31:29Z","-28.73614","0.85642","121.4","10.3","Sat-AIS",
"2018-08-13 08:31:20Z","-28.73591","0.85594","120.4","10.3","Sat-AIS",
"2018-08-13 08:31:19Z","-28.73591","0.85594","120.4","10.3","Sat-AIS",
"2018-08-13 08:31:19Z","-28.73591","0.85594","120.4","10.3","Sat-AIS",
"2018-08-13 08:31:10Z","-28.73571","0.8555","118.9","10.3","Sat-AIS",
"2018-08-13 08:31:10Z","-28.73571","0.8555","118.9","10.3","Sat-AIS",
"2018-08-13 08:30:41Z","-28.73505","0.85407","117.2","10.2","Sat-AIS",
"2018-08-13 08:30:29Z","-28.7348","0.85354","117.9","10.4","Sat-AIS",
"2018-08-13 08:30:29Z","-28.7348","0.85354","117.9","10.4","Sat-AIS",
"2018-08-13 08:30:29Z","-28.7348","0.85354","117.9","10.4","Sat-AIS",
"2018-08-13 06:58:09Z","-28.61684","0.593","115.5","9.6","Sat-AIS",
"2018-08-13 06:58:09Z","-28.61684","0.593","115.5","9.6","Sat-AIS",
"2018-08-13 06:57:28Z","-28.61602","0.59113","118.7","9.7","Sat-AIS",
"2018-08-13 06:56:28Z","-28.61479","0.5884","119.9","9.7","Sat-AIS",
"2018-08-13 06:56:28Z","-28.61479","0.5884","119.9","9.7","Sat-AIS",
"2018-08-13 06:56:28Z","-28.61479","0.5884","119.9","9.7","Sat-AIS",
"2018-08-13 06:56:08Z","-28.61436","0.58749","118.4","9.8","Sat-AIS",
"2018-08-13 06:55:57Z","-28.61415","0.58705","117.8","9.9","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:54:38Z","-28.61252","0.58342","116.5","9.8","Sat-AIS",
"2018-08-13 06:13:20Z","-28.56003","0.47259","116.6","9.5","Sat-AIS",
"2018-08-13 06:13:09Z","-28.5598","0.47205","119.6","9.6","Sat-AIS",
"2018-08-13 06:12:43Z","-28.55928","0.47092","121.1","9.6","Sat-AIS",
"2018-08-13 06:12:43Z","-28.55928","0.47092","121.1","9.6","Sat-AIS",
"2018-08-13 06:12:36Z","-28.55911","0.47062","116","9.8","Sat-AIS",
"2018-08-13 06:12:36Z","-28.55911","0.47062","116","9.8","Sat-AIS",
"2018-08-13 06:11:40Z","-28.55793","0.4681","117.7","9.6","Sat-AIS",
"2018-08-13 06:11:40Z","-28.55793","0.4681","117.7","9.6","Sat-AIS",
"2018-08-13 06:11:20Z","-28.55751","0.46721","118.4","9.5","Sat-AIS",
"2018-08-13 06:10:30Z","-28.55643","0.465","117.9","9.6","Sat-AIS",
"2018-08-13 06:08:19Z","-28.5537","0.4591","118.2","9.8","Sat-AIS",
"2018-08-13 06:08:10Z","-28.55349","0.45869","118.3","9.6","Sat-AIS",
"2018-08-13 06:08:10Z","-28.55349","0.45869","118.3","9.6","Sat-AIS",
"2018-08-13 06:07:50Z","-28.55306","0.4578","119.8","9.6","Sat-AIS",
"2018-08-13 06:07:50Z","-28.55306","0.4578","119.8","9.6","Sat-AIS",
"2018-08-13 06:07:30Z","-28.55261","0.45692","120.3","9.9","Sat-AIS",
"2018-08-13 06:07:30Z","-28.55261","0.45692","120.3","9.9","Sat-AIS",
"2018-08-13 06:06:50Z","-28.55174","0.45512","119.6","9.8","Sat-AIS",
"2018-08-13 04:48:29Z","-28.45583","0.2475","117","9.5","Sat-AIS",
"2018-08-13 02:50:45Z","-28.30622","-0.0568","117.3","9.1","Sat-AIS",
"2018-08-13 02:49:45Z","-28.30497","-0.05927","117.7","9","Sat-AIS",
"2018-08-13 02:49:45Z","-28.30497","-0.05927","117.7","9","Sat-AIS",
"2018-08-13 02:49:45Z","-28.30497","-0.05927","117.7","9","Sat-AIS",
"2018-08-13 02:48:34Z","-28.30351","-0.06221","114.7","9.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"229134000","9596947","N/A","HOUSTON","9HA3098",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:55:02Z","44.06433","14.39646","324.9","10.4","T-AIS",
"2018-08-13 23:48:59Z","44.05001","14.41029","324.9","10.5","T-AIS",
"2018-08-13 23:42:51Z","44.03535","14.42453","325","10.5","T-AIS",
"2018-08-13 23:36:51Z","44.02091","14.43843","324.8","10.6","T-AIS",
"2018-08-13 23:30:51Z","44.00652","14.45239","324.9","10.6","T-AIS",
"2018-08-13 23:24:51Z","43.99208","14.46662","324.9","10.6","T-AIS",
"2018-08-13 23:18:51Z","43.97745","14.48042","326.3","10.6","T-AIS",
"2018-08-13 23:12:41Z","43.96229","14.49446","326","10.7","T-AIS",
"2018-08-13 23:06:41Z","43.9475","14.50816","326.2","10.7","T-AIS",
"2018-08-13 23:00:41Z","43.93269","14.52191","325.8","10.7","T-AIS",
"2018-08-13 22:54:41Z","43.91787","14.53567","326.5","10.7","T-AIS",
"2018-08-13 22:48:41Z","43.90292","14.54931","326.4","10.7","T-AIS",
"2018-08-13 22:42:40Z","43.8881","14.56311","326","10.7","T-AIS",
"2018-08-13 22:36:40Z","43.87325","14.5768","326.3","10.6","T-AIS",
"2018-08-13 22:30:40Z","43.8583","14.59012","327.9","10.6","T-AIS",
"2018-08-13 22:24:40Z","43.84277","14.60208","337.4","10.7","T-AIS",
"2018-08-13 22:18:40Z","43.82561","14.61009","341.9","10.9","T-AIS",
"2018-08-13 22:12:31Z","43.80772","14.6176","344.2","11","T-AIS",
"2018-08-13 22:06:30Z","43.78997","14.62449","341.1","11","T-AIS",
"2018-08-13 22:00:30Z","43.77357","14.63555","329.3","10.9","T-AIS",
"2018-08-13 21:54:30Z","43.75814","14.64901","328.3","11","T-AIS",
"2018-08-13 21:48:21Z","43.74165","14.66145","331.9","11","T-AIS",
"2018-08-13 21:42:21Z","43.72529","14.67346","332.2","11.1","T-AIS",
"2018-08-13 21:36:20Z","43.70892","14.68543","331.7","11.1","T-AIS",
"2018-08-13 21:30:11Z","43.69214","14.69789","331.6","11.1","T-AIS",
"2018-08-13 21:24:01Z","43.67527","14.71038","331.6","11.1","T-AIS",
"2018-08-13 21:17:51Z","43.65872","14.72365","328","11.2","T-AIS",
"2018-08-13 21:11:51Z","43.6429","14.7372","328.1","11.2","T-AIS",
"2018-08-13 21:05:40Z","43.62651","14.75111","328.6","11.2","T-AIS",
"2018-08-13 20:59:40Z","43.61055","14.76457","328.4","11.2","T-AIS",
"2018-08-13 20:53:40Z","43.59452","14.7781","328.4","11.2","T-AIS",
"2018-08-13 20:47:40Z","43.57854","14.79154","328.7","11.2","T-AIS",
"2018-08-13 20:41:40Z","43.56247","14.80489","328.8","11.3","T-AIS",
"2018-08-13 20:35:31Z","43.54602","14.81865","328.5","11.3","T-AIS",
"2018-08-13 20:29:19Z","43.52948","14.83273","328.3","11.3","T-AIS",
"2018-08-13 20:23:11Z","43.51304","14.84668","328.3","11.3","T-AIS",
"2018-08-13 20:17:11Z","43.49701","14.86028","328.4","11.3","T-AIS",
"2018-08-13 20:11:11Z","43.48101","14.87379","328.3","11.2","T-AIS",
"2018-08-13 20:05:01Z","43.46489","14.88791","326.6","11.1","T-AIS",
"2018-08-13 19:59:01Z","43.44882","14.90056","331.3","11","T-AIS",
"2018-08-13 19:52:51Z","43.43251","14.91294","329.7","10.7","T-AIS",
"2018-08-13 19:46:50Z","43.41741","14.92534","328.8","10.2","T-AIS",
"2018-08-13 19:40:50Z","43.40351","14.93744","326.7","9.4","T-AIS",
"2018-08-13 19:34:41Z","43.39092","14.94866","328.2","8","T-AIS",
"2018-08-13 19:28:41Z","43.38053","14.95643","333.6","5.9","T-AIS",
"2018-08-13 19:22:31Z","43.37257","14.95647","43.9","3.9","T-AIS",
"2018-08-13 19:16:21Z","43.37435","14.94875","168","4.6","T-AIS",
"2018-08-13 19:10:11Z","43.3792","14.95857","298","9.4","T-AIS",
"2018-08-13 19:04:11Z","43.36461","14.97302","327.1","11.1","T-AIS",
"2018-08-13 18:58:00Z","43.34864","14.9872","328.5","11.1","T-AIS",
"2018-08-13 18:51:51Z","43.33235","15.00058","329.1","11.1","T-AIS",
"2018-08-13 18:45:49Z","43.31652","15.01375","328.6","11","T-AIS",
"2018-08-13 18:39:41Z","43.3004","15.02718","328.8","11","T-AIS",
"2018-08-13 18:33:40Z","43.2846","15.04024","328.7","11.1","T-AIS",
"2018-08-13 18:27:31Z","43.26859","15.05407","326.8","11.1","T-AIS",
"2018-08-13 18:21:21Z","43.25265","15.06827","327","11.1","T-AIS",
"2018-08-13 18:15:10Z","43.23661","15.08232","327.5","11.1","T-AIS",
"2018-08-13 18:09:01Z","43.22057","15.09626","327.5","11.1","T-AIS",
"2018-08-13 18:03:00Z","43.20488","15.10986","327.8","11.1","T-AIS",
"2018-08-13 17:57:00Z","43.18918","15.12334","328","11.1","T-AIS",
"2018-08-13 17:50:51Z","43.17304","15.1369","330","11.1","T-AIS",
"2018-08-13 17:44:51Z","43.1571","15.14945","329.8","11","T-AIS",
"2018-08-13 17:38:50Z","43.14124","15.16215","328.6","11","T-AIS",
"2018-08-13 17:32:50Z","43.12595","15.1757","325.9","10.9","T-AIS",
"2018-08-13 17:26:50Z","43.11068","15.18922","315.1","11.1","T-AIS",
"2018-08-13 17:20:41Z","43.10009","15.21089","299.5","11.2","T-AIS",
"2018-08-13 17:14:41Z","43.09094","15.23322","299.3","11.2","T-AIS",
"2018-08-13 17:08:39Z","43.08141","15.25537","300.9","11.2","T-AIS",
"2018-08-13 17:02:30Z","43.07145","15.27786","300.9","11.2","T-AIS",
"2018-08-13 16:56:22Z","43.06157","15.30038","301.3","11.3","T-AIS",
