"MMSI","IMO","IR","Ship Name","Call Sign",
"538005797","9437177","N/A","OLYMPIC TRUST","A8VF6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 01:53:52Z","10.21227","-64.79301","283.2","N/A","Sat-AIS",
"2018-08-13 01:20:50Z","10.21224","-64.79299","283.2","N/A","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"677056500","9569633","N/A","STREAM","3FQJ6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:55:41Z","29.85996","32.53702","94.3","0.1","T-AIS",
"2018-08-13 23:16:42Z","29.85997","32.53676","87.4","0.2","T-AIS",
"2018-08-13 22:37:42Z","29.86","32.53664","95.6","0.2","T-AIS",
"2018-08-13 22:13:42Z","29.86008","32.53635","281.4","0.1","T-AIS",
"2018-08-13 22:04:40Z","29.85997","32.53677","141.3","0.1","T-AIS",
"2018-08-13 21:52:43Z","29.86002","32.53657","291.9","0.3","T-AIS",
"2018-08-13 21:43:42Z","29.86001","32.53674","113.3","0.1","T-AIS",
"2018-08-13 21:31:43Z","29.85994","32.53675","263.2","N/A","T-AIS",
"2018-08-13 21:25:40Z","29.86001","32.53672","138.1","N/A","T-AIS",
"2018-08-13 21:04:43Z","29.85999","32.53671","104.2","N/A","T-AIS",
"2018-08-13 20:58:40Z","29.86001","32.5366","40.1","N/A","T-AIS",
"2018-08-13 20:46:42Z","29.86005","32.53658","N/A","N/A","T-AIS",
"2018-08-13 20:40:41Z","29.86002","32.53664","204.9","N/A","T-AIS",
"2018-08-13 07:37:41Z","29.85998","32.5369","77.6","0.2","T-AIS",
"2018-08-13 04:55:42Z","29.85995","32.53694","109.6","0.2","T-AIS",
"2018-08-13 00:32:41Z","29.85995","32.53679","264.8","0.2","T-AIS",
"2018-08-13 00:07:41Z","29.85993","32.53669","257.3","0.2","T-AIS",
