"MMSI","IMO","IR","Ship Name","Call Sign",
"241436000","9776559","N/A","SOPHIA","SVCK2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 15:18:35Z","56.04713","-2.95508","309","N/A","T-AIS",
"2018-08-13 15:12:35Z","56.04715","-2.95508","309","N/A","T-AIS",
"2018-08-13 15:06:32Z","56.04715","-2.95505","309","N/A","T-AIS",
"2018-08-13 14:57:33Z","56.04713","-2.95505","309","N/A","T-AIS",
"2018-08-13 14:48:35Z","56.04715","-2.95503","309","N/A","T-AIS",
"2018-08-13 14:42:33Z","56.04713","-2.95507","309","N/A","T-AIS",
"2018-08-13 14:33:35Z","56.04702","-2.95492","309","N/A","T-AIS",
"2018-08-13 14:27:35Z","56.04695","-2.9548","309","N/A","T-AIS",
"2018-08-13 14:21:32Z","56.04695","-2.9548","309","N/A","T-AIS",
"2018-08-13 14:12:35Z","56.04693","-2.95482","309","N/A","T-AIS",
"2018-08-13 14:03:35Z","56.04693","-2.9548","309","N/A","T-AIS",
"2018-08-13 13:54:33Z","56.04695","-2.95482","309","N/A","T-AIS",
"2018-08-13 13:45:36Z","56.04692","-2.95477","309","N/A","T-AIS",
"2018-08-13 13:39:34Z","56.04692","-2.95475","309","N/A","T-AIS",
"2018-08-13 13:33:33Z","56.04693","-2.9548","309","N/A","T-AIS",
"2018-08-13 13:24:34Z","56.04687","-2.95473","309","N/A","T-AIS",
"2018-08-13 13:18:33Z","56.04688","-2.9547","309","N/A","T-AIS",
"2018-08-13 13:18:33Z","56.04688","-2.9547","309","N/A","T-AIS",
"2018-08-13 13:09:35Z","56.0469","-2.95473","309","N/A","T-AIS",
"2018-08-13 13:00:34Z","56.04688","-2.95473","309","N/A","T-AIS",
"2018-08-13 12:54:34Z","56.04687","-2.95473","309","N/A","T-AIS",
"2018-08-13 12:51:36Z","56.04688","-2.95472","309","N/A","T-AIS",
"2018-08-13 12:48:34Z","56.04688","-2.9547","309","N/A","T-AIS",
"2018-08-13 12:45:33Z","56.04685","-2.95468","309","N/A","T-AIS",
"2018-08-13 12:42:33Z","56.04683","-2.9547","309","N/A","T-AIS",
"2018-08-13 12:36:36Z","56.04677","-2.95465","309","N/A","T-AIS",
"2018-08-13 12:33:35Z","56.04678","-2.95465","309","N/A","T-AIS",
"2018-08-13 12:30:33Z","56.04683","-2.95467","309","N/A","T-AIS",
"2018-08-13 12:24:33Z","56.04678","-2.95465","309","N/A","T-AIS",
"2018-08-13 12:15:35Z","56.04677","-2.95468","309","N/A","T-AIS",
"2018-08-13 12:09:35Z","56.04678","-2.95467","309","N/A","T-AIS",
"2018-08-13 12:06:34Z","56.04678","-2.95463","309","N/A","T-AIS",
"2018-08-13 12:00:35Z","56.04677","-2.9546","309","N/A","T-AIS",
"2018-08-13 11:57:35Z","56.04678","-2.9546","309","N/A","T-AIS",
"2018-08-13 11:51:35Z","56.04675","-2.95458","309","0.1","T-AIS",
"2018-08-13 11:45:35Z","56.04664","-2.95438","321","N/A","T-AIS",
"2018-08-13 11:39:34Z","56.04657","-2.95423","306","N/A","T-AIS",
"2018-08-13 11:33:33Z","56.04655","-2.95422","306","N/A","T-AIS",
"2018-08-13 11:27:32Z","56.04655","-2.95422","306","N/A","T-AIS",
"2018-08-13 11:18:34Z","56.04659","-2.95428","306","N/A","T-AIS",
"2018-08-13 11:09:35Z","56.04655","-2.95418","306","N/A","T-AIS",
"2018-08-13 11:03:33Z","56.04645","-2.95395","117","N/A","T-AIS",
"2018-08-13 10:54:35Z","56.0464","-2.95387","117","0.1","T-AIS",
"2018-08-13 10:45:34Z","56.04653","-2.95413","274","0.1","T-AIS",
"2018-08-13 10:39:34Z","56.04652","-2.95412","274","N/A","T-AIS",
"2018-08-13 10:33:33Z","56.04645","-2.95397","274","N/A","T-AIS",
"2018-08-13 10:27:32Z","56.04643","-2.95397","274","N/A","T-AIS",
"2018-08-13 10:18:34Z","56.04648","-2.95398","274","0.1","T-AIS",
"2018-08-13 10:12:34Z","56.04648","-2.9537","274","N/A","T-AIS",
"2018-08-13 10:09:36Z","56.04648","-2.95357","101","N/A","T-AIS",
"2018-08-13 10:06:34Z","56.04643","-2.95348","101","N/A","T-AIS",
"2018-08-13 10:03:34Z","56.04638","-2.95348","101","0.1","T-AIS",
"2018-08-13 09:57:34Z","56.04643","-2.95375","126","0.1","T-AIS",
"2018-08-13 09:54:35Z","56.04647","-2.95392","132","N/A","T-AIS",
"2018-08-13 09:51:34Z","56.04653","-2.95403","222","0.1","T-AIS",
"2018-08-13 09:45:34Z","56.0464","-2.95392","302","N/A","T-AIS",
"2018-08-13 09:39:32Z","56.04647","-2.95365","264","N/A","T-AIS",
"2018-08-13 09:30:36Z","56.04622","-2.95278","276","0.1","T-AIS",
"2018-08-13 09:24:34Z","56.04633","-2.95197","267","0.1","T-AIS",
"2018-08-13 09:18:34Z","56.04635","-2.95108","278","0.1","T-AIS",
"2018-08-13 09:09:35Z","56.04623","-2.94972","267","N/A","T-AIS",
"2018-08-13 09:03:34Z","56.04647","-2.94902","225","0.1","T-AIS",
"2018-08-13 09:00:36Z","56.04667","-2.94877","215","0.1","T-AIS",
"2018-08-13 08:57:33Z","56.0469","-2.94852","215","0.1","T-AIS",
"2018-08-13 08:51:32Z","56.0473","-2.94795","232","0.1","T-AIS",
"2018-08-13 08:42:34Z","56.04772","-2.9469","228","0.1","T-AIS",
"2018-08-13 08:33:35Z","56.04837","-2.94623","188","0.1","T-AIS",
"2018-08-13 08:27:34Z","56.0489","-2.94633","161","0.2","T-AIS",
"2018-08-13 08:18:34Z","56.04977","-2.9473","145","0.2","T-AIS",
"2018-08-13 08:12:34Z","56.05035","-2.94817","133","0.2","T-AIS",
"2018-08-13 08:09:35Z","56.05055","-2.94853","123","0.1","T-AIS",
"2018-08-13 08:03:35Z","56.0507","-2.94895","105","N/A","T-AIS",
"2018-08-13 07:57:34Z","56.05079","-2.9491","105","N/A","T-AIS",
"2018-08-13 07:48:35Z","56.0509","-2.9493","105","N/A","T-AIS",
"2018-08-13 07:39:36Z","56.05095","-2.94947","105","0.1","T-AIS",
"2018-08-13 07:39:36Z","56.05095","-2.94947","105","0.1","T-AIS",
"2018-08-13 07:33:35Z","56.051","-2.94953","105","N/A","T-AIS",
"2018-08-13 07:27:34Z","56.05102","-2.94952","105","0.1","T-AIS",
"2018-08-13 07:24:34Z","56.05103","-2.94953","105","N/A","T-AIS",
"2018-08-13 07:21:34Z","56.05107","-2.9496","105","N/A","T-AIS",
"2018-08-13 07:18:34Z","56.05108","-2.9497","105","N/A","T-AIS",
"2018-08-13 07:12:34Z","56.05112","-2.94995","126","N/A","T-AIS",
"2018-08-13 07:03:34Z","56.05115","-2.95027","80","N/A","T-AIS",
"2018-08-13 06:54:36Z","56.05115","-2.95047","80","N/A","T-AIS",
"2018-08-13 06:48:34Z","56.05117","-2.95078","100","N/A","T-AIS",
"2018-08-13 06:42:33Z","56.05122","-2.95117","97","N/A","T-AIS",
"2018-08-13 06:33:34Z","56.05107","-2.95183","55","0.1","T-AIS",
"2018-08-13 06:27:32Z","56.0509","-2.95232","54","N/A","T-AIS",
"2018-08-13 06:18:36Z","56.05073","-2.95333","62","0.1","T-AIS",
"2018-08-13 06:09:36Z","56.05045","-2.95423","36","0.2","T-AIS",
"2018-08-13 06:03:33Z","56.05007","-2.95462","18","0.1","T-AIS",
"2018-08-13 05:54:35Z","56.04902","-2.95505","1","0.1","T-AIS",
"2018-08-13 05:48:35Z","56.04838","-2.95502","355","N/A","T-AIS",
"2018-08-13 05:39:36Z","56.04783","-2.95497","354","N/A","T-AIS",
"2018-08-13 05:33:34Z","56.04759","-2.95495","352","N/A","T-AIS",
"2018-08-13 05:27:33Z","56.04732","-2.95485","339","N/A","T-AIS",
"2018-08-13 05:21:33Z","56.04712","-2.9547","317","N/A","T-AIS",
"2018-08-13 05:15:32Z","56.04705","-2.95455","10","N/A","T-AIS",
"2018-08-13 05:06:36Z","56.04709","-2.95453","10","N/A","T-AIS",
"2018-08-13 04:57:35Z","56.04713","-2.95465","10","N/A","T-AIS",
"2018-08-13 04:51:33Z","56.04715","-2.95467","10","N/A","T-AIS",
"2018-08-13 04:45:32Z","56.04705","-2.95473","10","N/A","T-AIS",
"2018-08-13 04:39:36Z","56.04695","-2.95473","354","N/A","T-AIS",
"2018-08-13 04:36:33Z","56.0469","-2.9547","323","N/A","T-AIS",
"2018-08-13 04:33:32Z","56.04688","-2.95468","323","N/A","T-AIS",
"2018-08-13 04:27:33Z","56.04692","-2.95462","323","0.1","T-AIS",
"2018-08-13 04:24:34Z","56.04697","-2.95455","323","0.1","T-AIS",
"2018-08-13 04:18:34Z","56.047","-2.95448","323","0.1","T-AIS",
"2018-08-13 04:12:34Z","56.04702","-2.9546","323","0.1","T-AIS",
"2018-08-13 04:03:35Z","56.04698","-2.95475","323","N/A","T-AIS",
"2018-08-13 03:57:34Z","56.04693","-2.95467","323","0.1","T-AIS",
"2018-08-13 03:51:34Z","56.04695","-2.9546","323","N/A","T-AIS",
"2018-08-13 03:42:35Z","56.04692","-2.95463","323","N/A","T-AIS",
"2018-08-13 03:36:33Z","56.04692","-2.95473","323","N/A","T-AIS",
"2018-08-13 03:27:35Z","56.0469","-2.95477","323","N/A","T-AIS",
"2018-08-13 03:21:33Z","56.04698","-2.95478","323","N/A","T-AIS",
"2018-08-13 03:15:32Z","56.04709","-2.9549","323","N/A","T-AIS",
"2018-08-13 03:06:36Z","56.04707","-2.9551","323","0.1","T-AIS",
"2018-08-13 03:00:35Z","56.04702","-2.95498","323","N/A","T-AIS",
"2018-08-13 02:54:35Z","56.04697","-2.95495","323","N/A","T-AIS",
"2018-08-13 02:48:33Z","56.04695","-2.95492","323","N/A","T-AIS",
"2018-08-13 02:39:33Z","56.04695","-2.95492","323","N/A","T-AIS",
"2018-08-13 02:30:36Z","56.0469","-2.95487","323","N/A","T-AIS",
"2018-08-13 02:24:35Z","56.0469","-2.9548","323","N/A","T-AIS",
"2018-08-13 02:18:33Z","56.04688","-2.95492","323","N/A","T-AIS",
"2018-08-13 02:12:33Z","56.04675","-2.95462","327","0.1","T-AIS",
"2018-08-13 02:03:35Z","56.04659","-2.9543","162","0.2","T-AIS",
"2018-08-13 01:57:35Z","56.04682","-2.95442","88","0.1","T-AIS",
"2018-08-13 01:51:36Z","56.04687","-2.95477","64","0.1","T-AIS",
"2018-08-13 01:48:36Z","56.04683","-2.95483","291","0.2","T-AIS",
"2018-08-13 01:42:36Z","56.04668","-2.9544","327","N/A","T-AIS",
"2018-08-13 01:36:31Z","56.0465","-2.95423","181","0.2","T-AIS",
"2018-08-13 01:27:35Z","56.04682","-2.95458","111","0.1","T-AIS",
"2018-08-13 01:18:35Z","56.04677","-2.9548","294","0.1","T-AIS",
"2018-08-13 01:12:33Z","56.04664","-2.95437","321","N/A","T-AIS",
"2018-08-13 01:06:32Z","56.04655","-2.95435","152","0.1","T-AIS",
"2018-08-13 00:57:35Z","56.04677","-2.95463","337","0.1","T-AIS",
"2018-08-13 00:48:35Z","56.04668","-2.95463","307","N/A","T-AIS",
"2018-08-13 00:39:35Z","56.04659","-2.95442","308","0.1","T-AIS",
"2018-08-13 00:33:32Z","56.04667","-2.95453","308","N/A","T-AIS",
"2018-08-13 00:24:35Z","56.04675","-2.95475","308","N/A","T-AIS",
"2018-08-13 00:18:33Z","56.0467","-2.95458","301","0.1","T-AIS",
"2018-08-13 00:09:35Z","56.04653","-2.95433","112","0.1","T-AIS",
"2018-08-13 00:03:32Z","56.04662","-2.95438","112","N/A","T-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"564745000","9234654","N/A","EAGLE VERMONT","S6HU9",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:59:21Z","17.4255","-74.62331","120","9.6","Sat-AIS",
"2018-08-13 23:51:42Z","17.43592","-74.64177","120","9.5","Sat-AIS",
"2018-08-13 23:36:41Z","17.4563","-74.67778","120","9.6","Sat-AIS",
"2018-08-13 23:28:21Z","17.46737","-74.69797","120","9.6","Sat-AIS",
"2018-08-13 23:27:01Z","17.46918","-74.70112","122","9.6","Sat-AIS",
"2018-08-13 23:12:51Z","17.49108","-74.73395","125","9.6","Sat-AIS",
"2018-08-13 23:05:19Z","17.50253","-74.7511","124","9.5","Sat-AIS",
"2018-08-13 23:04:59Z","17.50308","-74.75198","124","9.5","Sat-AIS",
"2018-08-13 23:02:30Z","17.50685","-74.75761","124","9.6","Sat-AIS",
"2018-08-13 23:02:30Z","17.50685","-74.75761","124","9.6","Sat-AIS",
"2018-08-13 22:42:32Z","17.53682","-74.80582","121","9.9","Sat-AIS",
"2018-08-13 22:05:42Z","17.59232","-74.89793","122","10.5","Sat-AIS",
"2018-08-13 19:46:13Z","17.86905","-75.29865","127","15.5","Sat-AIS",
"2018-08-13 18:44:11Z","18.04143","-75.52055","132","15.6","Sat-AIS",
"2018-08-13 18:42:23Z","18.04673","-75.52667","132","15.5","Sat-AIS",
"2018-08-13 18:42:23Z","18.04673","-75.52667","132","15.5","Sat-AIS",
"2018-08-13 18:42:23Z","18.04673","-75.52667","132","15.5","Sat-AIS",
"2018-08-13 18:40:56Z","18.05093","-75.53152","131","15.5","Sat-AIS",
"2018-08-13 18:40:54Z","18.05093","-75.53152","131","15.5","Sat-AIS",
"2018-08-13 18:34:50Z","18.06875","-75.55196","131","15.2","Sat-AIS",
"2018-08-13 18:05:58Z","18.14288","-75.63837","132","11.6","Sat-AIS",
"2018-08-13 18:01:58Z","18.15158","-75.64845","130","11.6","Sat-AIS",
"2018-08-13 17:39:38Z","18.18427","-75.71555","112","11.4","Sat-AIS",
"2018-08-13 17:23:47Z","18.20407","-75.76445","112","11.4","Sat-AIS",
"2018-08-13 16:52:09Z","18.24045","-75.86155","111","11.3","Sat-AIS",
"2018-08-13 15:07:19Z","18.3696","-76.17402","121","11.2","Sat-AIS",
"2018-08-13 13:40:27Z","18.51237","-76.4145","122","11.4","Sat-AIS",
"2018-08-13 13:40:27Z","18.51237","-76.4145","122","11.4","Sat-AIS",
"2018-08-13 13:37:59Z","18.51658","-76.4215","121","11.3","Sat-AIS",
"2018-08-13 13:37:29Z","18.51745","-76.42297","122","11.3","Sat-AIS",
"2018-08-13 13:36:29Z","18.51915","-76.42577","122","11.3","Sat-AIS",
"2018-08-13 13:36:19Z","18.51943","-76.42629","122","11.3","Sat-AIS",
"2018-08-13 13:35:19Z","18.52118","-76.4291","122","11.3","Sat-AIS",
"2018-08-13 12:43:37Z","18.6105","-76.57335","121","11.2","Sat-AIS",
"2018-08-13 12:35:37Z","18.6231","-76.5958","120","11.1","Sat-AIS",
"2018-08-13 12:07:05Z","18.66537","-76.67651","98","11","Sat-AIS",
"2018-08-13 11:40:48Z","18.68293","-76.75758","104","10.6","Sat-AIS",
"2018-08-13 11:29:28Z","18.69127","-76.79158","104","10.5","Sat-AIS",
"2018-08-13 11:29:28Z","18.69127","-76.79158","104","10.5","Sat-AIS",
"2018-08-13 11:29:28Z","18.69127","-76.79158","104","10.5","Sat-AIS",
"2018-08-13 10:29:59Z","18.72347","-76.9747","99","10.8","Sat-AIS",
"2018-08-13 07:43:32Z","18.81615","-77.49195","100","10.8","Sat-AIS",
"2018-08-13 07:43:02Z","18.81642","-77.49345","100","10.8","Sat-AIS",
"2018-08-13 07:43:02Z","18.81642","-77.49345","100","10.8","Sat-AIS",
"2018-08-13 06:18:58Z","18.84515","-77.75432","94","10.2","Sat-AIS",
"2018-08-13 06:06:42Z","18.86018","-77.78803","122","10.7","Sat-AIS",
"2018-08-13 05:39:38Z","18.88355","-77.86972","102","10.8","Sat-AIS",
"2018-08-13 05:10:49Z","18.90135","-77.96008","101","10.8","Sat-AIS",
"2018-08-13 05:09:57Z","18.90183","-77.96265","101","10.8","Sat-AIS",
"2018-08-13 04:31:18Z","18.9244","-78.08312","99","10.8","Sat-AIS",
"2018-08-13 03:33:27Z","18.95822","-78.26268","98","10.8","Sat-AIS",
"2018-08-13 03:33:08Z","18.95833","-78.26342","98","10.8","Sat-AIS",
"2018-08-13 03:32:47Z","18.9587","-78.26579","98","10.8","Sat-AIS",
"2018-08-13 03:32:08Z","18.95887","-78.26691","99","10.8","Sat-AIS",
"2018-08-13 03:31:47Z","18.959","-78.2678","98","10.8","Sat-AIS",
"2018-08-13 03:31:38Z","18.9591","-78.26842","98","10.8","Sat-AIS",
"2018-08-13 03:30:38Z","18.95952","-78.27132","99","10.8","Sat-AIS",
"2018-08-13 03:29:38Z","18.95998","-78.2747","99","10.8","Sat-AIS",
"2018-08-13 01:21:47Z","19.03333","-78.68018","101","11","Sat-AIS",
"2018-08-13 01:21:37Z","19.03342","-78.6806","101","11","Sat-AIS",
"2018-08-13 01:18:17Z","19.03547","-78.69123","101","11","Sat-AIS",
"2018-08-13 00:43:38Z","19.05725","-78.80185","100","11.1","Sat-AIS",
"2018-08-13 00:26:48Z","19.06637","-78.85574","99","11","Sat-AIS",
"2018-08-13 00:17:47Z","19.07102","-78.88447","99","11.1","Sat-AIS",
"2018-08-13 00:17:37Z","19.0711","-78.88502","99","11","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"209298000","9241114","N/A","ENERGY R","P3LJ9",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 14:19:56Z","1.18167","103.76","177","N/A","Sat-AIS",
"2018-08-13 04:16:54Z","1.18333","103.76","186","N/A","Sat-AIS",
"2018-08-13 02:07:53Z","1.18333","103.76","20","N/A","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"566848000","9597252","N/A","EAGLE VARNA","9V6189",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 11:13:07Z","10.78175","111.6074","215.9","10.2","Sat-AIS",
"2018-08-13 11:13:07Z","10.78175","111.6074","215.9","10.2","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477252100","9727194","N/A","COSWISDOM LAKE","3FCA5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:54:24Z","-6.54575","75.99411","218.9","7.8","Sat-AIS",
"2018-08-13 22:55:24Z","-6.44926","76.07214","222.6","8.3","Sat-AIS",
"2018-08-13 22:44:52Z","-6.43123","76.08625","227.6","7.8","Sat-AIS",
"2018-08-13 22:43:42Z","-6.42947","76.08795","229","7.7","Sat-AIS",
"2018-08-13 22:43:11Z","-6.42867","76.08871","235.2","7.5","Sat-AIS",
"2018-08-13 22:18:24Z","-6.3886","76.12219","220","7.5","Sat-AIS",
"2018-08-13 21:39:53Z","-6.32544","76.17509","221.4","7.1","Sat-AIS",
"2018-08-13 21:10:51Z","-6.2764","76.21614","215.9","7.4","Sat-AIS",
"2018-08-13 21:09:51Z","-6.27471","76.21755","220.8","8.1","Sat-AIS",
"2018-08-13 21:09:02Z","-6.27327","76.21875","218.3","7.8","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:51Z","-6.27129","76.22041","222","7.6","Sat-AIS",
"2018-08-13 21:07:02Z","-6.26989","76.22155","228.4","8.3","Sat-AIS",
"2018-08-13 21:05:32Z","-6.26745","76.22372","221.1","8","Sat-AIS",
"2018-08-13 21:05:21Z","-6.26715","76.224","216","7.8","Sat-AIS",
"2018-08-13 21:05:11Z","-6.26684","76.22428","213.7","8.1","Sat-AIS",
"2018-08-13 20:56:34Z","-6.25214","76.23734","217.5","8.4","Sat-AIS",
"2018-08-13 20:42:44Z","-6.22749","76.25774","213.5","8.2","Sat-AIS",
"2018-08-13 20:21:12Z","-6.18771","76.2899","222.6","8.8","Sat-AIS",
"2018-08-13 19:48:02Z","-6.12805","76.34203","218.5","9","Sat-AIS",
"2018-08-13 19:22:14Z","-6.08114","76.38416","217.4","8.6","Sat-AIS",
"2018-08-13 19:15:25Z","-6.06846","76.3952","216.9","8.7","Sat-AIS",
"2018-08-13 18:38:02Z","-5.99753","76.45681","216.7","8.9","Sat-AIS",
"2018-08-13 18:05:02Z","-5.93512","76.50942","225.3","9.1","Sat-AIS",
"2018-08-13 17:32:03Z","-5.87397","76.56203","219.8","8.8","Sat-AIS",
"2018-08-13 16:15:04Z","-5.72919","76.68846","221.6","8.8","Sat-AIS",
"2018-08-13 16:11:32Z","-5.72263","76.6943","217","9.1","Sat-AIS",
"2018-08-13 16:10:32Z","-5.72075","76.69597","216","9","Sat-AIS",
"2018-08-13 16:10:31Z","-5.72075","76.69597","216","9","Sat-AIS",
"2018-08-13 15:37:23Z","-5.65591","76.75008","216.7","9.4","Sat-AIS",
"2018-08-13 15:03:44Z","-5.58877","76.80396","215.4","8.9","Sat-AIS",
"2018-08-13 14:54:30Z","-5.57088","76.8187","222.9","9.2","Sat-AIS",
"2018-08-13 14:53:00Z","-5.56808","76.82123","225.1","9.2","Sat-AIS",
"2018-08-13 14:53:00Z","-5.56808","76.82123","225.1","9.2","Sat-AIS",
"2018-08-13 14:53:00Z","-5.56808","76.82123","225.1","9.2","Sat-AIS",
"2018-08-13 14:53:00Z","-5.56808","76.82123","225.1","9.2","Sat-AIS",
"2018-08-13 14:53:00Z","-5.56808","76.82123","225.1","9.2","Sat-AIS",
"2018-08-13 14:52:00Z","-5.56618","76.82302","218.3","9","Sat-AIS",
"2018-08-13 14:51:51Z","-5.56591","76.82331","212.2","8.9","Sat-AIS",
"2018-08-13 14:51:30Z","-5.56525","76.82388","225.5","9.4","Sat-AIS",
"2018-08-13 14:51:22Z","-5.56496","76.82413","226.6","9.5","Sat-AIS",
"2018-08-13 14:51:22Z","-5.56496","76.82413","226.6","9.5","Sat-AIS",
"2018-08-13 14:51:00Z","-5.56428","76.82476","216.3","9","Sat-AIS",
"2018-08-13 14:50:22Z","-5.56303","76.82584","222.7","9.3","Sat-AIS",
"2018-08-13 14:50:11Z","-5.56268","76.82617","218.2","9.3","Sat-AIS",
"2018-08-13 14:50:00Z","-5.56232","76.82648","216.5","9.2","Sat-AIS",
"2018-08-13 14:49:32Z","-5.56139","76.82732","218.1","9.3","Sat-AIS",
"2018-08-13 14:48:51Z","-5.56007","76.82846","220.4","9.3","Sat-AIS",
"2018-08-13 14:48:41Z","-5.55975","76.82876","214.7","9.1","Sat-AIS",
"2018-08-13 14:48:22Z","-5.55912","76.82931","223.6","9.7","Sat-AIS",
"2018-08-13 14:48:22Z","-5.55912","76.82931","223.6","9.7","Sat-AIS",
"2018-08-13 14:48:11Z","-5.55877","76.82962","223.7","9.6","Sat-AIS",
"2018-08-13 14:48:11Z","-5.55877","76.82962","223.7","9.6","Sat-AIS",
"2018-08-13 14:47:51Z","-5.55807","76.8302","228.2","9.4","Sat-AIS",
"2018-08-13 14:47:22Z","-5.55715","76.83105","216.2","8.8","Sat-AIS",
"2018-08-13 14:47:22Z","-5.55715","76.83105","216.2","8.8","Sat-AIS",
"2018-08-13 14:35:04Z","-5.53355","76.85179","219.3","8.9","Sat-AIS",
"2018-08-13 14:28:13Z","-5.52072","76.8633","226.8","9.2","Sat-AIS",
"2018-08-13 14:00:54Z","-5.46762","76.90987","214.7","9.2","Sat-AIS",
"2018-08-13 13:25:54Z","-5.40036","76.968","225.7","9","Sat-AIS",
"2018-08-13 13:25:54Z","-5.40036","76.968","225.7","9","Sat-AIS",
"2018-08-13 12:51:44Z","-5.3367","77.02248","225.8","9","Sat-AIS",
"2018-08-13 12:18:24Z","-5.27332","77.07571","211.7","9","Sat-AIS",
"2018-08-13 11:44:13Z","-5.20638","77.13091","216.5","9.1","Sat-AIS",
"2018-08-13 11:12:53Z","-5.14464","77.18008","217.4","9.2","Sat-AIS",
"2018-08-13 11:01:54Z","-5.12304","77.19838","227","9.5","Sat-AIS",
"2018-08-13 10:44:41Z","-5.08952","77.22661","222.1","9.1","Sat-AIS",
"2018-08-13 10:26:44Z","-5.05498","77.25518","224.2","9","Sat-AIS",
"2018-08-13 09:52:04Z","-4.98895","77.30882","222.1","8.7","Sat-AIS",
"2018-08-13 09:14:12Z","-4.92018","77.37061","218.3","8.9","Sat-AIS",
"2018-08-13 09:14:12Z","-4.92018","77.37061","218.3","8.9","Sat-AIS",
"2018-08-13 09:11:51Z","-4.9159","77.37449","216.7","8.7","Sat-AIS",
"2018-08-13 09:11:01Z","-4.91437","77.37584","224.3","8.9","Sat-AIS",
"2018-08-13 09:09:22Z","-4.9114","77.37849","224.3","8.8","Sat-AIS",
"2018-08-13 09:09:02Z","-4.91077","77.37903","229.4","9.2","Sat-AIS",
"2018-08-13 09:08:42Z","-4.91014","77.37956","227.8","9.2","Sat-AIS",
"2018-08-13 09:08:22Z","-4.90949","77.38014","220.9","8.9","Sat-AIS",
"2018-08-13 08:40:04Z","-4.85743","77.42604","227.7","9","Sat-AIS",
"2018-08-13 08:39:57Z","-4.85743","77.42604","227.7","9","Sat-AIS",
"2018-08-13 08:39:46Z","-4.85707","77.42637","225.3","8.9","Sat-AIS",
"2018-08-13 08:39:46Z","-4.85707","77.42637","225.3","8.9","Sat-AIS",
"2018-08-13 08:39:46Z","-4.85707","77.42637","225.3","8.9","Sat-AIS",
"2018-08-13 08:39:23Z","-4.85617","77.42719","218.4","8.4","Sat-AIS",
"2018-08-13 08:38:57Z","-4.8556","77.42769","219.9","8.7","Sat-AIS",
"2018-08-13 08:38:57Z","-4.8556","77.42769","219.9","8.7","Sat-AIS",
"2018-08-13 08:38:57Z","-4.8556","77.42769","219.9","8.7","Sat-AIS",
"2018-08-13 08:37:57Z","-4.85374","77.42928","218.5","8.7","Sat-AIS",
"2018-08-13 08:35:47Z","-4.84976","77.43269","214.3","8.6","Sat-AIS",
"2018-08-13 08:35:07Z","-4.84856","77.4337","224.6","8.9","Sat-AIS",
"2018-08-13 08:34:16Z","-4.84694","77.43514","224.7","8.9","Sat-AIS",
"2018-08-13 08:31:37Z","-4.84204","77.43928","221.6","9","Sat-AIS",
"2018-08-13 07:29:43Z","-4.72489","77.5379","214.6","8.7","Sat-AIS",
"2018-08-13 07:29:43Z","-4.72489","77.5379","214.6","8.7","Sat-AIS",
"2018-08-13 06:56:04Z","-4.66376","77.59142","223.7","8.6","Sat-AIS",
"2018-08-13 06:22:53Z","-4.60356","77.64195","225.5","8.6","Sat-AIS",
"2018-08-13 06:03:42Z","-4.56955","77.67091","222.8","8.3","Sat-AIS",
"2018-08-13 06:01:31Z","-4.56577","77.67423","220.4","8.3","Sat-AIS",
