"MMSI","IMO","IR","Ship Name","Call Sign",
"563950000","9532599","N/A","YUAN ZHUO HAI","ZJL8035",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 15:06:20Z","19.64433","-92.29907","183.8","3.2","Sat-AIS",
"2018-08-13 15:06:05Z","19.64333","-92.29833","184","1.5","Sat-AIS",
"2018-08-13 15:05:09Z","19.64549","-92.29897","184.2","4","Sat-AIS",
"2018-08-13 14:24:30Z","19.72653","-92.32381","97","3.5","Sat-AIS",
"2018-08-13 14:06:02Z","19.72","-92.325","327","0.5","Sat-AIS",
"2018-08-13 14:00:02Z","19.72","-92.32333","326","0.5","Sat-AIS",
"2018-08-13 13:45:01Z","19.715","-92.32166","325","0.5","Sat-AIS",
"2018-08-13 13:37:59Z","19.71499","-92.321","324.9","1","Sat-AIS",
"2018-08-13 09:52:27Z","19.74528","-92.0024","268.7","11.8","Sat-AIS",
"2018-08-13 08:58:49Z","19.74167","-91.89077","89.1","0.5","Sat-AIS",
"2018-08-13 06:42:02Z","19.74","-91.89","179","N/A","Sat-AIS",
"2018-08-13 06:39:02Z","19.74","-91.89","179","N/A","Sat-AIS",
"2018-08-13 05:09:02Z","19.74","-91.89","179","N/A","Sat-AIS",
"2018-08-13 03:30:03Z","19.74","-91.89167","179","N/A","Sat-AIS",
"2018-08-13 03:00:00Z","19.74167","-91.89167","179","N/A","Sat-AIS",
"2018-08-13 02:57:01Z","19.74167","-91.89167","179","N/A","Sat-AIS",
"2018-08-13 02:54:02Z","19.74167","-91.89167","179","N/A","Sat-AIS",
"2018-08-13 02:51:01Z","19.74167","-91.89167","179","N/A","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"566587000","9532551","N/A","YUAN ZHEN HAI","9V8968",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:41:12Z","-14.88384","-17.25491","122.2","11","Sat-AIS",
"2018-08-13 23:40:23Z","-14.8825","-17.25707","122.6","11","Sat-AIS",
"2018-08-13 23:32:13Z","-14.86906","-17.27885","122","11","Sat-AIS",
"2018-08-13 23:32:12Z","-14.86906","-17.27885","122","11","Sat-AIS",
"2018-08-13 23:04:39Z","-14.82389","-17.35262","121.9","11","Sat-AIS",
"2018-08-13 23:04:29Z","-14.82362","-17.35308","121.6","11","Sat-AIS",
"2018-08-13 23:03:29Z","-14.822","-17.35577","122","11","Sat-AIS",
"2018-08-13 23:02:30Z","-14.82038","-17.35848","121.4","11.1","Sat-AIS",
"2018-08-13 23:01:39Z","-14.81902","-17.36072","121.7","11.1","Sat-AIS",
"2018-08-13 23:01:29Z","-14.81875","-17.36117","121.5","11","Sat-AIS",
"2018-08-13 23:01:20Z","-14.81851","-17.36157","121.3","11","Sat-AIS",
"2018-08-13 23:00:30Z","-14.81713","-17.36389","121.5","11.1","Sat-AIS",
"2018-08-13 23:00:30Z","-14.81713","-17.36389","121.5","11.1","Sat-AIS",
"2018-08-13 23:00:29Z","-14.81713","-17.36389","121.5","11.1","Sat-AIS",
"2018-08-13 22:59:30Z","-14.81552","-17.36659","121.4","11.1","Sat-AIS",
"2018-08-13 22:58:21Z","-14.81367","-17.36973","121.3","11.1","Sat-AIS",
"2018-08-13 22:58:00Z","-14.81312","-17.37063","121.2","11.1","Sat-AIS",
"2018-08-13 22:57:01Z","-14.81148","-17.37334","121.8","11.1","Sat-AIS",
"2018-08-13 22:56:42Z","-14.81096","-17.3742","122","11.1","Sat-AIS",
"2018-08-13 22:56:20Z","-14.81039","-17.37512","121.6","11.1","Sat-AIS",
"2018-08-13 22:56:10Z","-14.81009","-17.37562","121.6","11.1","Sat-AIS",
"2018-08-13 22:55:50Z","-14.80957","-17.37649","121.7","11.1","Sat-AIS",
"2018-08-13 22:55:42Z","-14.80932","-17.3769","121.7","11.1","Sat-AIS",
"2018-08-13 22:55:41Z","-14.80932","-17.3769","121.7","11.1","Sat-AIS",
"2018-08-13 22:55:21Z","-14.80875","-17.37786","121.8","11.1","Sat-AIS",
"2018-08-13 22:26:52Z","-14.76192","-17.45589","121.3","11.2","Sat-AIS",
"2018-08-13 22:16:52Z","-14.74523","-17.48322","121.9","11.2","Sat-AIS",
"2018-08-13 22:07:52Z","-14.73028","-17.50769","122.6","11.2","Sat-AIS",
"2018-08-13 22:07:43Z","-14.73001","-17.50809","123.1","11.2","Sat-AIS",
"2018-08-13 22:06:03Z","-14.72722","-17.51259","123.1","11.2","Sat-AIS",
"2018-08-13 22:05:52Z","-14.72689","-17.51309","123","11.2","Sat-AIS",
"2018-08-13 22:05:23Z","-14.72608","-17.5144","122.4","11.2","Sat-AIS",
"2018-08-13 22:05:12Z","-14.72577","-17.5149","122.6","11.2","Sat-AIS",
"2018-08-13 22:05:03Z","-14.72552","-17.5153","123","11.1","Sat-AIS",
"2018-08-13 22:04:52Z","-14.72521","-17.5158","123.1","11.2","Sat-AIS",
"2018-08-13 22:04:03Z","-14.72381","-17.51804","122.6","11.2","Sat-AIS",
"2018-08-13 22:03:23Z","-14.72269","-17.5198","122.9","11.2","Sat-AIS",
"2018-08-13 22:03:02Z","-14.72211","-17.52077","122.6","11.2","Sat-AIS",
"2018-08-13 22:02:23Z","-14.72101","-17.52252","122.7","11.1","Sat-AIS",
"2018-08-13 22:01:23Z","-14.71931","-17.52517","123","11.2","Sat-AIS",
"2018-08-13 22:01:23Z","-14.71931","-17.52517","123","11.2","Sat-AIS",
"2018-08-13 21:40:23Z","-14.68434","-17.58201","121.3","11.1","Sat-AIS",
"2018-08-13 21:22:41Z","-14.65566","-17.63003","121.4","11.1","Sat-AIS",
"2018-08-13 21:22:41Z","-14.65566","-17.63003","121.4","11.1","Sat-AIS",
"2018-08-13 21:22:20Z","-14.65506","-17.63104","121.3","11.1","Sat-AIS",
"2018-08-13 21:22:20Z","-14.65506","-17.63104","121.3","11.1","Sat-AIS",
"2018-08-13 21:22:01Z","-14.65454","-17.63191","121.3","11.1","Sat-AIS",
"2018-08-13 21:21:01Z","-14.65291","-17.63464","122","11.1","Sat-AIS",
"2018-08-13 21:21:01Z","-14.65291","-17.63464","122","11.1","Sat-AIS",
"2018-08-13 21:20:01Z","-14.65128","-17.63732","122.1","11","Sat-AIS",
"2018-08-13 21:20:01Z","-14.65128","-17.63732","122.1","11","Sat-AIS",
"2018-08-13 21:20:01Z","-14.65128","-17.63732","122.1","11","Sat-AIS",
"2018-08-13 21:19:50Z","-14.65101","-17.63777","122.2","11.1","Sat-AIS",
"2018-08-13 21:16:50Z","-14.64602","-17.64587","121.8","11","Sat-AIS",
"2018-08-13 21:16:30Z","-14.64549","-17.64677","121.5","11.1","Sat-AIS",
"2018-08-13 21:16:20Z","-14.64522","-17.64722","121.7","11","Sat-AIS",
"2018-08-13 21:15:50Z","-14.6444","-17.64859","121.5","11.1","Sat-AIS",
"2018-08-13 21:15:11Z","-14.64336","-17.65033","121.3","11","Sat-AIS",
"2018-08-13 21:14:50Z","-14.64282","-17.65129","121.3","11.1","Sat-AIS",
"2018-08-13 21:14:30Z","-14.64227","-17.65219","121.5","11.1","Sat-AIS",
"2018-08-13 21:14:30Z","-14.64227","-17.65219","121.5","11.1","Sat-AIS",
"2018-08-13 21:14:20Z","-14.642","-17.65264","121.6","11.1","Sat-AIS",
"2018-08-13 21:14:20Z","-14.642","-17.65264","121.6","11.1","Sat-AIS",
"2018-08-13 21:14:11Z","-14.64176","-17.65305","121.7","11.1","Sat-AIS",
"2018-08-13 21:01:43Z","-14.62123","-17.68669","122.2","11","Sat-AIS",
"2018-08-13 20:37:42Z","-14.58232","-17.7508","122.1","11","Sat-AIS",
"2018-08-13 20:33:42Z","-14.57579","-17.76153","121.9","11","Sat-AIS",
"2018-08-13 20:33:42Z","-14.57579","-17.76153","121.9","11","Sat-AIS",
"2018-08-13 20:04:32Z","-14.52881","-17.84122","120.6","11.2","Sat-AIS",
"2018-08-13 19:46:30Z","-14.49977","-17.89097","121.4","11.2","Sat-AIS",
"2018-08-13 19:46:11Z","-14.49923","-17.8919","121","11.2","Sat-AIS",
"2018-08-13 19:46:11Z","-14.49923","-17.8919","121","11.2","Sat-AIS",
"2018-08-13 19:46:01Z","-14.49896","-17.89236","121","11.2","Sat-AIS",
"2018-08-13 19:45:30Z","-14.49816","-17.89373","120.5","11.2","Sat-AIS",
"2018-08-13 19:45:30Z","-14.49816","-17.89373","120.5","11.2","Sat-AIS",
"2018-08-13 19:44:50Z","-14.49706","-17.89564","120.8","11.2","Sat-AIS",
"2018-08-13 19:44:50Z","-14.49706","-17.89564","120.8","11.2","Sat-AIS",
"2018-08-13 19:43:30Z","-14.49492","-17.89931","120.7","11.2","Sat-AIS",
"2018-08-13 19:42:40Z","-14.49358","-17.9016","121.2","11.2","Sat-AIS",
"2018-08-13 19:42:30Z","-14.49331","-17.90206","121.6","11.2","Sat-AIS",
"2018-08-13 19:42:30Z","-14.49331","-17.90206","121.6","11.2","Sat-AIS",
"2018-08-13 19:42:30Z","-14.49331","-17.90206","121.6","11.2","Sat-AIS",
"2018-08-13 19:42:30Z","-14.49331","-17.90206","121.6","11.2","Sat-AIS",
"2018-08-13 19:42:00Z","-14.49249","-17.90344","121.3","11.2","Sat-AIS",
"2018-08-13 19:42:00Z","-14.49249","-17.90344","121.3","11.2","Sat-AIS",
"2018-08-13 19:40:21Z","-14.48977","-17.90796","121.7","11.2","Sat-AIS",
"2018-08-13 19:40:11Z","-14.4895","-17.90842","122","11.2","Sat-AIS",
"2018-08-13 19:40:11Z","-14.4895","-17.90842","122","11.2","Sat-AIS",
"2018-08-13 19:38:00Z","-14.48586","-17.91437","121.6","11.1","Sat-AIS",
"2018-08-13 19:38:00Z","-14.48586","-17.91437","121.6","11.1","Sat-AIS",
"2018-08-13 19:37:51Z","-14.48561","-17.91478","121.2","11.1","Sat-AIS",
"2018-08-13 19:37:51Z","-14.48561","-17.91478","121.2","11.1","Sat-AIS",
"2018-08-13 19:29:52Z","-14.47268","-17.93657","121.7","11","Sat-AIS",
"2018-08-13 18:52:52Z","-14.41293","-18.03582","122.2","11","Sat-AIS",
"2018-08-13 18:17:42Z","-14.35456","-18.12748","123.7","10.7","Sat-AIS",
"2018-08-13 17:45:33Z","-14.30304","-18.21051","122.3","10.6","Sat-AIS",
"2018-08-13 17:42:32Z","-14.29825","-18.21825","122.4","10.7","Sat-AIS",
"2018-08-13 17:09:33Z","-14.24507","-18.30282","121.6","10.7","Sat-AIS",
"2018-08-13 17:09:33Z","-14.24507","-18.30282","121.6","10.7","Sat-AIS",
"2018-08-13 17:04:03Z","-14.23636","-18.31714","122.1","10.7","Sat-AIS",
"2018-08-13 17:04:03Z","-14.23636","-18.31714","122.1","10.7","Sat-AIS",
"2018-08-13 17:04:03Z","-14.23636","-18.31714","122.1","10.7","Sat-AIS",
"2018-08-13 16:39:02Z","-14.19609","-18.38377","121.4","11","Sat-AIS",
"2018-08-13 16:33:01Z","-14.18646","-18.3999","122","11","Sat-AIS",
"2018-08-13 16:27:51Z","-14.17812","-18.41379","122","11","Sat-AIS",
"2018-08-13 15:53:30Z","-14.12154","-18.50659","122.8","11.2","Sat-AIS",
"2018-08-13 15:38:50Z","-14.09665","-18.54613","122.3","11.2","Sat-AIS",
"2018-08-13 15:36:00Z","-14.09189","-18.55376","123.1","11.1","Sat-AIS",
"2018-08-13 15:32:00Z","-14.08517","-18.56451","121.8","11.1","Sat-AIS",
"2018-08-13 15:31:31Z","-14.08437","-18.56581","122.1","11.1","Sat-AIS",
"2018-08-13 15:28:11Z","-14.07885","-18.57488","121.8","11.1","Sat-AIS",
"2018-08-13 15:24:31Z","-14.07286","-18.58477","122.5","11.1","Sat-AIS",
"2018-08-13 15:13:12Z","-14.0545","-18.61519","121.8","11","Sat-AIS",
"2018-08-13 15:09:46Z","-14.04909","-18.62416","121.5","11","Sat-AIS",
"2018-08-13 15:08:56Z","-14.04778","-18.62641","121.2","11.1","Sat-AIS",
"2018-08-13 15:05:16Z","-14.04191","-18.63629","120.8","11","Sat-AIS",
"2018-08-13 15:03:35Z","-14.03925","-18.6408","121.2","11","Sat-AIS",
"2018-08-13 15:02:55Z","-14.03821","-18.6426","121.7","11","Sat-AIS",
"2018-08-13 15:02:45Z","-14.03794","-18.64305","121.6","11.1","Sat-AIS",
"2018-08-13 15:02:15Z","-14.03713","-18.64441","121.6","11","Sat-AIS",
"2018-08-13 15:02:15Z","-14.03713","-18.64441","121.6","11","Sat-AIS",
"2018-08-13 15:01:55Z","-14.03659","-18.64531","121.2","11","Sat-AIS",
"2018-08-13 15:01:45Z","-14.03633","-18.64576","121.3","11","Sat-AIS",
"2018-08-13 15:00:45Z","-14.0347","-18.64846","121.6","11","Sat-AIS",
"2018-08-13 15:00:45Z","-14.0347","-18.64846","121.6","11","Sat-AIS",
"2018-08-13 15:00:45Z","-14.0347","-18.64846","121.6","11","Sat-AIS",
"2018-08-13 15:00:26Z","-14.03419","-18.64931","121.9","11","Sat-AIS",
"2018-08-13 15:00:15Z","-14.03389","-18.6498","121.6","11","Sat-AIS",
"2018-08-13 14:59:26Z","-14.03258","-18.65199","122","11","Sat-AIS",
"2018-08-13 14:52:02Z","-14.02057","-18.67228","120.8","11","Sat-AIS",
"2018-08-13 14:52:02Z","-14.02057","-18.67228","120.8","11","Sat-AIS",
"2018-08-13 14:46:32Z","-14.01178","-18.6871","121.4","11.1","Sat-AIS",
"2018-08-13 14:42:43Z","-14.00563","-18.69746","121","11","Sat-AIS",
"2018-08-13 14:07:22Z","-13.9472","-18.79214","122.5","11.1","Sat-AIS",
"2018-08-13 14:05:51Z","-13.94468","-18.79619","122.8","11.1","Sat-AIS",
"2018-08-13 13:39:43Z","-13.90138","-18.86608","120.2","11.1","Sat-AIS",
"2018-08-13 13:39:43Z","-13.90138","-18.86608","120.2","11.1","Sat-AIS",
"2018-08-13 13:36:31Z","-13.8964","-18.87483","120.3","11.1","Sat-AIS",
"2018-08-13 13:31:12Z","-13.88796","-18.88938","120.4","11.1","Sat-AIS",
"2018-08-13 13:29:46Z","-13.88582","-18.89301","120.9","11","Sat-AIS",
"2018-08-13 13:27:17Z","-13.88194","-18.89976","120.2","11","Sat-AIS",
"2018-08-13 12:58:51Z","-13.83722","-18.97644","121.2","10.9","Sat-AIS",
"2018-08-13 12:21:42Z","-13.77649","-19.07286","124.9","10.7","Sat-AIS",
"2018-08-13 11:55:31Z","-13.73425","-19.13965","122.3","10.6","Sat-AIS",
"2018-08-13 11:49:02Z","-13.72379","-19.15632","122.2","10.7","Sat-AIS",
"2018-08-13 11:20:22Z","-13.67824","-19.23093","121.7","10.7","Sat-AIS",
"2018-08-13 11:14:32Z","-13.66895","-19.2462","121.7","10.7","Sat-AIS",
"2018-08-13 11:14:31Z","-13.66895","-19.2462","121.7","10.7","Sat-AIS",
"2018-08-13 10:42:33Z","-13.61803","-19.3299","121.2","10.8","Sat-AIS",
"2018-08-13 10:42:03Z","-13.61724","-19.33122","121.4","10.8","Sat-AIS",
"2018-08-13 10:25:13Z","-13.59055","-19.37501","121.2","10.6","Sat-AIS",
"2018-08-13 10:19:41Z","-13.58184","-19.3893","121.9","10.6","Sat-AIS",
"2018-08-13 10:19:41Z","-13.58184","-19.3893","121.9","10.6","Sat-AIS",
"2018-08-13 10:18:42Z","-13.58025","-19.39191","121.9","10.6","Sat-AIS",
"2018-08-13 10:18:41Z","-13.58025","-19.39191","121.9","10.6","Sat-AIS",
"2018-08-13 10:18:41Z","-13.58025","-19.39191","121.9","10.6","Sat-AIS",
"2018-08-13 10:14:01Z","-13.57294","-19.40393","122.1","10.6","Sat-AIS",
"2018-08-13 10:13:43Z","-13.57244","-19.40475","122.3","10.6","Sat-AIS",
"2018-08-13 10:13:42Z","-13.57244","-19.40475","122.3","10.6","Sat-AIS",
"2018-08-13 10:07:03Z","-13.56188","-19.42201","122.1","10.6","Sat-AIS",
"2018-08-13 10:05:22Z","-13.55925","-19.42638","121.3","10.6","Sat-AIS",
"2018-08-13 09:33:03Z","-13.50804","-19.50949","121.4","10.5","Sat-AIS",
"2018-08-13 09:26:13Z","-13.49746","-19.52704","121.3","10.5","Sat-AIS",
"2018-08-13 09:16:23Z","-13.48232","-19.55219","121.3","10.5","Sat-AIS",
"2018-08-13 08:52:42Z","-13.4464","-19.61287","120.9","10.5","Sat-AIS",
"2018-08-13 08:52:33Z","-13.44615","-19.61329","121","10.5","Sat-AIS",
"2018-08-13 08:52:23Z","-13.4459","-19.61371","120.9","10.5","Sat-AIS",
"2018-08-13 08:50:33Z","-13.4431","-19.61846","121.7","10.5","Sat-AIS",
"2018-08-13 08:50:23Z","-13.44285","-19.61888","121.7","10.5","Sat-AIS",
"2018-08-13 08:49:52Z","-13.44205","-19.62019","121.4","10.4","Sat-AIS",
"2018-08-13 08:49:43Z","-13.44182","-19.62057","121.2","10.5","Sat-AIS",
"2018-08-13 08:49:33Z","-13.44156","-19.62099","121.5","10.5","Sat-AIS",
"2018-08-13 08:49:02Z","-13.44076","-19.6223","122","10.4","Sat-AIS",
"2018-08-13 08:48:52Z","-13.4405","-19.62273","121.9","10.4","Sat-AIS",
"2018-08-13 08:48:43Z","-13.44027","-19.6231","121.9","10.4","Sat-AIS",
"2018-08-13 08:48:32Z","-13.43999","-19.62356","122.3","10.4","Sat-AIS",
"2018-08-13 08:48:22Z","-13.43973","-19.62399","122.2","10.4","Sat-AIS",
"2018-08-13 08:48:13Z","-13.4395","-19.62437","122.2","10.4","Sat-AIS",
"2018-08-13 08:48:02Z","-13.43921","-19.62483","122.1","10.4","Sat-AIS",
"2018-08-13 08:47:52Z","-13.43895","-19.62524","121.8","10.5","Sat-AIS",
"2018-08-13 08:47:43Z","-13.43872","-19.62562","121.4","10.4","Sat-AIS",
"2018-08-13 08:47:32Z","-13.43844","-19.62608","121.6","10.4","Sat-AIS",
"2018-08-13 08:47:22Z","-13.43819","-19.6265","121.8","10.4","Sat-AIS",
"2018-08-13 08:46:52Z","-13.43743","-19.62777","121.3","10.4","Sat-AIS",
"2018-08-13 08:46:22Z","-13.43667","-19.62903","121.6","10.4","Sat-AIS",
"2018-08-13 08:44:22Z","-13.4337","-19.63412","120.3","10.4","Sat-AIS",
"2018-08-13 08:43:22Z","-13.43222","-19.63668","120.7","10.4","Sat-AIS",
"2018-08-13 08:42:31Z","-13.431","-19.63882","120.4","10.4","Sat-AIS",
"2018-08-13 08:42:29Z","-13.431","-19.63882","120.4","10.4","Sat-AIS",
"2018-08-13 08:41:21Z","-13.42927","-19.64178","120.7","10.4","Sat-AIS",
"2018-08-13 08:41:19Z","-13.42927","-19.64178","120.7","10.4","Sat-AIS",
"2018-08-13 08:41:01Z","-13.42877","-19.64263","120.7","10.4","Sat-AIS",
"2018-08-13 08:41:00Z","-13.42877","-19.64263","120.7","10.4","Sat-AIS",
"2018-08-13 08:40:51Z","-13.42852","-19.64304","120.4","10.4","Sat-AIS",
"2018-08-13 08:40:32Z","-13.42805","-19.64384","120.9","10.4","Sat-AIS",
"2018-08-13 08:40:31Z","-13.42805","-19.64384","120.9","10.4","Sat-AIS",
"2018-08-13 08:39:42Z","-13.42682","-19.64596","120.9","10.4","Sat-AIS",
"2018-08-13 08:39:31Z","-13.42657","-19.64639","121","10.4","Sat-AIS",
"2018-08-13 08:39:11Z","-13.42609","-19.64718","121","10.4","Sat-AIS",
"2018-08-13 08:39:11Z","-13.42609","-19.64718","121","10.4","Sat-AIS",
"2018-08-13 08:39:02Z","-13.42578","-19.64772","121.1","10.4","Sat-AIS",
"2018-08-13 08:38:52Z","-13.42556","-19.64809","120.8","10.4","Sat-AIS",
"2018-08-13 08:38:43Z","-13.42531","-19.64852","120.6","10.4","Sat-AIS",
"2018-08-13 08:38:32Z","-13.42506","-19.64894","120.9","10.4","Sat-AIS",
"2018-08-13 08:38:31Z","-13.42506","-19.64894","120.9","10.4","Sat-AIS",
"2018-08-13 08:38:21Z","-13.42482","-19.64936","121","10.4","Sat-AIS",
"2018-08-13 08:37:32Z","-13.4236","-19.65149","121","10.4","Sat-AIS",
"2018-08-13 08:37:31Z","-13.4236","-19.65149","121","10.4","Sat-AIS",
"2018-08-13 08:37:22Z","-13.42335","-19.65192","121.1","10.4","Sat-AIS",
"2018-08-13 08:37:21Z","-13.42335","-19.65192","121.1","10.4","Sat-AIS",
"2018-08-13 08:37:21Z","-13.42335","-19.65192","121.1","10.4","Sat-AIS",
"2018-08-13 08:37:12Z","-13.42313","-19.65229","121","10.4","Sat-AIS",
"2018-08-13 08:37:12Z","-13.42313","-19.65229","121","10.4","Sat-AIS",
"2018-08-13 08:36:22Z","-13.42185","-19.65446","121.7","10.4","Sat-AIS",
"2018-08-13 08:36:21Z","-13.42185","-19.65446","121.7","10.4","Sat-AIS",
"2018-08-13 08:36:21Z","-13.42185","-19.65446","121.7","10.4","Sat-AIS",
"2018-08-13 08:36:21Z","-13.42185","-19.65446","121.7","10.4","Sat-AIS",
"2018-08-13 08:36:12Z","-13.42163","-19.65483","121.3","10.4","Sat-AIS",
"2018-08-13 08:36:12Z","-13.42163","-19.65483","121.3","10.4","Sat-AIS",
"2018-08-13 08:33:03Z","-13.41698","-19.66289","120.4","10.3","Sat-AIS",
"2018-08-13 08:18:23Z","-13.39491","-19.69999","121.2","10.3","Sat-AIS",
"2018-08-13 08:02:11Z","-13.3704","-19.7406","121.8","10.3","Sat-AIS",
"2018-08-13 07:51:22Z","-13.35279","-19.76698","121.1","10.4","Sat-AIS",
"2018-08-13 07:26:42Z","-13.31306","-19.82805","124.5","10.4","Sat-AIS",
"2018-08-13 06:51:33Z","-13.2561","-19.91663","121.3","10.7","Sat-AIS",
"2018-08-13 06:51:33Z","-13.2561","-19.91663","121.3","10.7","Sat-AIS",
"2018-08-13 06:51:33Z","-13.2561","-19.91663","121.3","10.7","Sat-AIS",
"2018-08-13 06:19:12Z","-13.2059","-20.00063","120.6","10.6","Sat-AIS",
"2018-08-13 05:59:53Z","-13.17622","-20.05089","121.2","10.6","Sat-AIS",
"2018-08-13 05:50:02Z","-13.16099","-20.07628","121.4","10.6","Sat-AIS",
"2018-08-13 05:44:42Z","-13.15271","-20.09","121.8","10.6","Sat-AIS",
"2018-08-13 05:21:13Z","-13.11568","-20.15052","122.9","10.8","Sat-AIS",
"2018-08-13 05:08:42Z","-13.09545","-20.18302","122.9","10.8","Sat-AIS",
"2018-08-13 04:46:43Z","-13.06015","-20.23997","121.6","10.7","Sat-AIS",
"2018-08-13 04:29:26Z","-13.03269","-20.28425","122.5","10.6","Sat-AIS",
"2018-08-13 04:28:26Z","-13.03112","-20.2868","122.8","10.6","Sat-AIS",
"2018-08-13 04:26:16Z","-13.02765","-20.29235","122.3","10.6","Sat-AIS",
"2018-08-13 04:25:36Z","-13.02659","-20.29405","122.6","10.6","Sat-AIS",
"2018-08-13 04:15:22Z","-13.01035","-20.32047","122.7","10.6","Sat-AIS",
"2018-08-13 04:10:00Z","-13.00201","-20.33422","122.3","10.6","Sat-AIS",
"2018-08-13 03:35:23Z","-12.94723","-20.42289","120.8","10.6","Sat-AIS",
"2018-08-13 03:26:02Z","-12.93294","-20.44687","121.5","10.6","Sat-AIS",
"2018-08-13 02:58:22Z","-12.88977","-20.51853","122.1","10.7","Sat-AIS",
"2018-08-13 02:55:07Z","-12.88486","-20.52665","121.9","10.7","Sat-AIS",
"2018-08-13 02:54:55Z","-12.88454","-20.52717","122.6","10.7","Sat-AIS",
"2018-08-13 02:51:03Z","-12.87828","-20.53746","121.5","10.7","Sat-AIS",
"2018-08-13 02:45:13Z","-12.86905","-20.55262","121.5","10.7","Sat-AIS",
"2018-08-13 02:23:02Z","-12.83396","-20.6097","122.2","10.6","Sat-AIS",
"2018-08-13 02:14:13Z","-12.81995","-20.63244","122.7","10.6","Sat-AIS",
"2018-08-13 01:53:33Z","-12.78701","-20.68572","121.3","10.7","Sat-AIS",
"2018-08-13 01:38:12Z","-12.76214","-20.72557","121.7","10.7","Sat-AIS",
"2018-08-13 01:05:43Z","-12.70984","-20.8092","121.9","10.7","Sat-AIS",
"2018-08-13 00:29:43Z","-12.65302","-20.90355","120.8","10.7","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"235090341","9447548","N/A","BERGE ACONCAGUA","3ESB4",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:57:01Z","-31.40491","11.91972","299.7","13.9","Sat-AIS",
"2018-08-13 23:52:15Z","-31.41419","11.93843","307.5","14","Sat-AIS",
"2018-08-13 23:52:03Z","-31.41462","11.93927","306.2","13.8","Sat-AIS",
"2018-08-13 23:51:45Z","-31.4152","11.94035","301","13.7","Sat-AIS",
"2018-08-13 23:51:27Z","-31.41582","11.94158","298.7","13.8","Sat-AIS",
"2018-08-13 23:49:27Z","-31.41971","11.94929","294.1","13.9","Sat-AIS",
"2018-08-13 23:49:15Z","-31.42011","11.95007","295.6","13.9","Sat-AIS",
"2018-08-13 23:49:03Z","-31.42053","11.9509","297.4","14","Sat-AIS",
"2018-08-13 23:49:03Z","-31.42053","11.9509","297.4","14","Sat-AIS",
"2018-08-13 23:48:27Z","-31.42171","11.95323","302.3","14","Sat-AIS",
"2018-08-13 23:48:09Z","-31.42232","11.95439","297.2","13.9","Sat-AIS",
"2018-08-13 23:47:56Z","-31.42271","11.95516","296.8","14","Sat-AIS",
"2018-08-13 23:47:44Z","-31.42311","11.95594","298.6","13.9","Sat-AIS",
"2018-08-13 23:47:44Z","-31.42311","11.95594","298.6","13.9","Sat-AIS",
"2018-08-13 23:39:13Z","-31.44045","11.98866","301.6","13.9","Sat-AIS",
"2018-08-13 23:38:45Z","-31.44143","11.99054","295.5","14.1","Sat-AIS",
"2018-08-13 23:32:26Z","-31.45384","12.01523","297.8","14.1","Sat-AIS",
"2018-08-13 23:32:07Z","-31.45441","12.01643","300.7","13.8","Sat-AIS",
"2018-08-13 23:07:48Z","-31.50413","12.10851","295.6","14","Sat-AIS",
"2018-08-13 23:07:42Z","-31.50433","12.1089","308.6","13.8","Sat-AIS",
"2018-08-13 23:07:36Z","-31.50457","12.10927","294.8","13.9","Sat-AIS",
"2018-08-13 23:07:30Z","-31.50475","12.10966","308.5","13.8","Sat-AIS",
"2018-08-13 23:07:24Z","-31.50497","12.11","296.5","13.8","Sat-AIS",
"2018-08-13 23:07:18Z","-31.50514","12.11041","304.9","13.9","Sat-AIS",
"2018-08-13 23:06:54Z","-31.50597","12.112","294.1","14.4","Sat-AIS",
"2018-08-13 23:06:49Z","-31.50614","12.11232","312.3","13.6","Sat-AIS",
"2018-08-13 23:06:43Z","-31.50636","12.11268","291.6","14.3","Sat-AIS",
"2018-08-13 23:06:18Z","-31.50719","12.11421","299.3","13.9","Sat-AIS",
