"MMSI","IMO","IR","Ship Name","Call Sign",
"372251000","9325037","N/A","COSMERRY LAKE","3EHV",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 06:56:45Z","-34.43788","24.89177","259","8.1","Sat-AIS",
"2018-08-13 06:55:36Z","-34.43737","24.89487","258","8","Sat-AIS",
"2018-08-13 06:55:35Z","-34.43737","24.89487","258","8","Sat-AIS",
"2018-08-13 06:55:35Z","-34.43737","24.89487","258","8","Sat-AIS",
"2018-08-13 06:55:25Z","-34.43728","24.89532","259","8","Sat-AIS",
"2018-08-13 06:55:25Z","-34.43728","24.89532","259","8","Sat-AIS",
"2018-08-13 06:55:05Z","-34.43715","24.8962","256","8","Sat-AIS",
"2018-08-13 06:54:46Z","-34.43699","24.89708","258","8.1","Sat-AIS",
"2018-08-13 06:54:35Z","-34.4369","24.89753","259","8.1","Sat-AIS",
"2018-08-13 06:54:35Z","-34.4369","24.89753","259","8.1","Sat-AIS",
"2018-08-13 06:54:05Z","-34.43665","24.8989","258","8.1","Sat-AIS",
"2018-08-13 06:53:57Z","-34.43657","24.8993","257","8","Sat-AIS",
"2018-08-13 06:53:37Z","-34.43642","24.90018","258","8.1","Sat-AIS",
"2018-08-13 06:53:36Z","-34.43642","24.90018","258","8.1","Sat-AIS",
"2018-08-13 06:53:26Z","-34.43632","24.90067","258","8","Sat-AIS",
"2018-08-13 06:53:17Z","-34.43625","24.90103","256","8","Sat-AIS",
"2018-08-13 06:53:16Z","-34.43625","24.90103","256","8","Sat-AIS",
"2018-08-13 06:53:06Z","-34.43617","24.90152","255","8","Sat-AIS",
"2018-08-13 06:52:45Z","-34.43598","24.90245","256","8.1","Sat-AIS",
"2018-08-13 06:52:45Z","-34.43598","24.90245","256","8.1","Sat-AIS",
"2018-08-13 06:52:45Z","-34.43598","24.90245","256","8.1","Sat-AIS",
"2018-08-13 06:52:37Z","-34.4359","24.9028","258","8.2","Sat-AIS",
"2018-08-13 06:52:26Z","-34.4358","24.90328","256","8.2","Sat-AIS",
"2018-08-13 06:52:17Z","-34.43573","24.9037","256","8.1","Sat-AIS",
"2018-08-13 06:52:16Z","-34.43573","24.9037","256","8.1","Sat-AIS",
"2018-08-13 06:51:57Z","-34.43555","24.90458","258","8.2","Sat-AIS",
"2018-08-13 06:51:56Z","-34.43555","24.90458","258","8.2","Sat-AIS",
"2018-08-13 06:51:45Z","-34.43543","24.90517","258","8.2","Sat-AIS",
"2018-08-13 06:51:45Z","-34.43543","24.90517","258","8.2","Sat-AIS",
"2018-08-13 06:51:45Z","-34.43543","24.90517","258","8.2","Sat-AIS",
"2018-08-13 06:51:17Z","-34.43518","24.9064","256","8.1","Sat-AIS",
"2018-08-13 06:51:16Z","-34.43518","24.9064","256","8.1","Sat-AIS",
"2018-08-13 06:51:06Z","-34.43508","24.90688","257","8.2","Sat-AIS",
"2018-08-13 06:50:57Z","-34.43498","24.90728","256","8.2","Sat-AIS",
"2018-08-13 06:50:57Z","-34.43498","24.90728","256","8.2","Sat-AIS",
"2018-08-13 06:50:57Z","-34.43498","24.90728","256","8.2","Sat-AIS",
"2018-08-13 06:50:56Z","-34.43498","24.90728","256","8.2","Sat-AIS",
"2018-08-13 06:50:56Z","-34.43498","24.90728","256","8.2","Sat-AIS",
"2018-08-13 06:50:45Z","-34.4349","24.90778","256","8.1","Sat-AIS",
"2018-08-13 06:50:45Z","-34.4349","24.90778","256","8.1","Sat-AIS",
"2018-08-13 06:50:45Z","-34.4349","24.90778","256","8.1","Sat-AIS",
"2018-08-13 06:50:37Z","-34.43482","24.90818","256","8.1","Sat-AIS",
"2018-08-13 06:50:36Z","-34.43482","24.90818","256","8.1","Sat-AIS",
"2018-08-13 06:50:36Z","-34.43482","24.90818","256","8.1","Sat-AIS",
"2018-08-13 06:49:19Z","-34.43415","24.91168","259","8.1","Sat-AIS",
"2018-08-13 06:43:58Z","-34.4314","24.92602","257","8.1","Sat-AIS",
"2018-08-13 06:38:49Z","-34.42853","24.93965","256","8.1","Sat-AIS",
"2018-08-13 06:19:18Z","-34.4181","24.99407","256","8.6","Sat-AIS",
"2018-08-13 06:15:28Z","-34.41605","25.00488","255","8.6","Sat-AIS",
"2018-08-13 06:14:57Z","-34.41575","25.00628","255","8.5","Sat-AIS",
"2018-08-13 06:12:46Z","-34.41448","25.01235","256","8.4","Sat-AIS",
"2018-08-13 06:12:46Z","-34.41448","25.01235","256","8.4","Sat-AIS",
"2018-08-13 06:12:46Z","-34.41448","25.01235","256","8.4","Sat-AIS",
"2018-08-13 06:12:46Z","-34.41448","25.01235","256","8.4","Sat-AIS",
"2018-08-13 06:12:46Z","-34.41448","25.01235","256","8.4","Sat-AIS",
"2018-08-13 06:12:46Z","-34.41448","25.01235","256","8.4","Sat-AIS",
"2018-08-13 06:12:06Z","-34.41414","25.01417","257","8.4","Sat-AIS",
"2018-08-13 06:11:57Z","-34.41407","25.01463","256","8.4","Sat-AIS",
"2018-08-13 06:11:57Z","-34.41407","25.01463","256","8.4","Sat-AIS",
"2018-08-13 06:11:46Z","-34.41395","25.0152","256","8.4","Sat-AIS",
"2018-08-13 06:11:46Z","-34.41395","25.0152","256","8.4","Sat-AIS",
"2018-08-13 06:11:28Z","-34.4138","25.01602","256","8.5","Sat-AIS",
"2018-08-13 06:11:28Z","-34.4138","25.01602","256","8.5","Sat-AIS",
"2018-08-13 06:10:17Z","-34.41317","25.01928","258","8.5","Sat-AIS",
"2018-08-13 06:10:06Z","-34.41308","25.0198","258","8.5","Sat-AIS",
"2018-08-13 06:09:57Z","-34.41302","25.02023","257","8.5","Sat-AIS",
"2018-08-13 06:09:57Z","-34.41302","25.02023","257","8.5","Sat-AIS",
"2018-08-13 06:09:46Z","-34.41293","25.02075","257","8.5","Sat-AIS",
"2018-08-13 06:09:46Z","-34.41293","25.02075","257","8.5","Sat-AIS",
"2018-08-13 06:09:29Z","-34.41279","25.02158","257","8.5","Sat-AIS",
"2018-08-13 06:09:28Z","-34.41279","25.02158","257","8.5","Sat-AIS",
"2018-08-13 06:09:28Z","-34.41279","25.02158","257","8.5","Sat-AIS",
"2018-08-13 06:09:17Z","-34.41272","25.02207","256","8.4","Sat-AIS",
"2018-08-13 06:08:57Z","-34.41253","25.02308","259","8.5","Sat-AIS",
"2018-08-13 06:08:57Z","-34.41253","25.02308","259","8.5","Sat-AIS",
"2018-08-13 06:08:47Z","-34.41245","25.0235","257","8.4","Sat-AIS",
"2018-08-13 06:08:47Z","-34.41245","25.0235","257","8.4","Sat-AIS",
"2018-08-13 06:08:38Z","-34.41237","25.02397","256","8.4","Sat-AIS",
"2018-08-13 06:08:28Z","-34.41229","25.02443","255","8.3","Sat-AIS",
"2018-08-13 06:08:28Z","-34.41229","25.02443","255","8.3","Sat-AIS",
"2018-08-13 06:08:17Z","-34.4122","25.0249","255","8.4","Sat-AIS",
"2018-08-13 06:08:07Z","-34.4121","25.02537","256","8.5","Sat-AIS",
"2018-08-13 06:08:07Z","-34.4121","25.02537","256","8.5","Sat-AIS",
"2018-08-13 06:07:57Z","-34.412","25.02587","257","8.5","Sat-AIS",
"2018-08-13 06:07:57Z","-34.412","25.02587","257","8.5","Sat-AIS",
"2018-08-13 06:07:47Z","-34.41192","25.0263","256","8.6","Sat-AIS",
"2018-08-13 06:07:47Z","-34.41192","25.0263","256","8.6","Sat-AIS",
"2018-08-13 06:06:57Z","-34.41145","25.02865","255","8.5","Sat-AIS",
"2018-08-13 06:06:57Z","-34.41145","25.02865","255","8.5","Sat-AIS",
"2018-08-13 06:06:47Z","-34.41135","25.02905","257","8.6","Sat-AIS",
"2018-08-13 06:06:37Z","-34.41125","25.02955","257","8.6","Sat-AIS",
"2018-08-13 06:06:27Z","-34.41115","25.03005","256","8.5","Sat-AIS",
"2018-08-13 06:05:27Z","-34.41062","25.03275","255","8.5","Sat-AIS",
"2018-08-13 06:04:28Z","-34.41005","25.03553","258","8.5","Sat-AIS",
"2018-08-13 06:04:07Z","-34.40988","25.03647","257","8.6","Sat-AIS",
"2018-08-13 05:48:09Z","-34.40138","25.0818","257","8.5","Sat-AIS",
"2018-08-13 05:41:58Z","-34.3982","25.09908","257","8.5","Sat-AIS",
"2018-08-13 05:21:06Z","-34.38662","25.16143","257","10.1","Sat-AIS",
"2018-08-13 05:21:06Z","-34.38662","25.16143","257","10.1","Sat-AIS",
"2018-08-13 05:19:47Z","-34.38582","25.16585","258","10.3","Sat-AIS",
"2018-08-13 05:18:35Z","-34.38503","25.16985","256","10.3","Sat-AIS",
"2018-08-13 05:18:35Z","-34.38503","25.16985","256","10.3","Sat-AIS",
"2018-08-13 05:18:06Z","-34.38474","25.17148","257","10.2","Sat-AIS",
"2018-08-13 05:18:06Z","-34.38474","25.17148","257","10.2","Sat-AIS",
"2018-08-13 05:17:56Z","-34.38463","25.17203","256","10.2","Sat-AIS",
"2018-08-13 05:17:47Z","-34.38457","25.17257","258","10.2","Sat-AIS",
"2018-08-13 05:17:47Z","-34.38457","25.17257","258","10.2","Sat-AIS",
"2018-08-13 05:17:47Z","-34.38457","25.17257","258","10.2","Sat-AIS",
"2018-08-13 05:17:17Z","-34.38427","25.17427","258","10.3","Sat-AIS",
"2018-08-13 05:17:17Z","-34.38427","25.17427","258","10.3","Sat-AIS",
"2018-08-13 05:17:07Z","-34.38415","25.17487","259","10.3","Sat-AIS",
"2018-08-13 05:17:06Z","-34.38415","25.17487","259","10.3","Sat-AIS",
"2018-08-13 05:17:06Z","-34.38415","25.17487","259","10.3","Sat-AIS",
"2018-08-13 05:16:56Z","-34.38407","25.17538","258","10.2","Sat-AIS",
"2018-08-13 05:16:47Z","-34.38398","25.17595","258","10.3","Sat-AIS",
"2018-08-13 05:16:47Z","-34.38398","25.17595","258","10.3","Sat-AIS",
"2018-08-13 05:16:47Z","-34.38398","25.17595","258","10.3","Sat-AIS",
"2018-08-13 05:16:36Z","-34.38388","25.17658","258","10.3","Sat-AIS",
"2018-08-13 05:16:35Z","-34.38388","25.17658","258","10.3","Sat-AIS",
"2018-08-13 05:16:35Z","-34.38388","25.17658","258","10.3","Sat-AIS",
"2018-08-13 05:15:56Z","-34.3835","25.17885","257","10.3","Sat-AIS",
"2018-08-13 05:15:49Z","-34.3834","25.1794","258","10.4","Sat-AIS",
"2018-08-13 05:15:47Z","-34.3834","25.1794","258","10.4","Sat-AIS",
"2018-08-13 05:15:47Z","-34.3834","25.1794","258","10.4","Sat-AIS",
"2018-08-13 05:15:36Z","-34.38327","25.18002","259","10.4","Sat-AIS",
"2018-08-13 05:15:35Z","-34.38327","25.18002","259","10.4","Sat-AIS",
"2018-08-13 05:15:25Z","-34.38317","25.18058","258","10.4","Sat-AIS",
"2018-08-13 05:14:57Z","-34.3829","25.1822","259","10.4","Sat-AIS",
"2018-08-13 05:14:56Z","-34.3829","25.1822","259","10.4","Sat-AIS",
"2018-08-13 05:14:56Z","-34.3829","25.1822","259","10.4","Sat-AIS",
"2018-08-13 05:14:47Z","-34.3828","25.18277","258","10.5","Sat-AIS",
"2018-08-13 05:14:46Z","-34.3828","25.18277","258","10.5","Sat-AIS",
"2018-08-13 05:14:46Z","-34.3828","25.18277","258","10.5","Sat-AIS",
"2018-08-13 05:14:36Z","-34.38272","25.18342","257","10.5","Sat-AIS",
"2018-08-13 05:14:35Z","-34.38272","25.18342","257","10.5","Sat-AIS",
"2018-08-13 05:14:35Z","-34.38272","25.18342","257","10.5","Sat-AIS",
"2018-08-13 05:10:09Z","-34.37983","25.19877","257","10.5","Sat-AIS",
"2018-08-13 05:04:19Z","-34.37598","25.21872","258","10.2","Sat-AIS",
"2018-08-13 05:04:19Z","-34.37598","25.21872","258","10.2","Sat-AIS",
"2018-08-13 04:59:09Z","-34.37292","25.23657","257","10.6","Sat-AIS",
"2018-08-13 04:42:27Z","-34.36272","25.29483","259","10.6","Sat-AIS",
"2018-08-13 04:38:26Z","-34.36017","25.30865","259","10.4","Sat-AIS",
"2018-08-13 04:38:26Z","-34.36017","25.30865","259","10.4","Sat-AIS",
"2018-08-13 04:38:17Z","-34.3601","25.30918","258","10.4","Sat-AIS",
"2018-08-13 04:38:17Z","-34.3601","25.30918","258","10.4","Sat-AIS",
"2018-08-13 04:38:17Z","-34.3601","25.30918","258","10.4","Sat-AIS",
"2018-08-13 04:38:07Z","-34.35998","25.30982","259","10.4","Sat-AIS",
"2018-08-13 04:38:07Z","-34.35998","25.30982","259","10.4","Sat-AIS",
"2018-08-13 04:37:56Z","-34.35988","25.31038","259","10.4","Sat-AIS",
"2018-08-13 04:37:47Z","-34.35982","25.31092","258","10.4","Sat-AIS",
"2018-08-13 04:37:47Z","-34.35982","25.31092","258","10.4","Sat-AIS",
"2018-08-13 04:37:37Z","-34.35973","25.31148","258","10.4","Sat-AIS",
"2018-08-13 04:37:37Z","-34.35973","25.31148","258","10.4","Sat-AIS",
"2018-08-13 04:37:26Z","-34.35963","25.31212","257","10.4","Sat-AIS",
"2018-08-13 04:37:26Z","-34.35963","25.31212","257","10.4","Sat-AIS",
"2018-08-13 04:37:07Z","-34.35945","25.31322","258","10.6","Sat-AIS",
"2018-08-13 04:36:47Z","-34.35923","25.31438","257","10.8","Sat-AIS",
"2018-08-13 04:36:47Z","-34.35923","25.31438","257","10.8","Sat-AIS",
"2018-08-13 04:36:47Z","-34.35923","25.31438","257","10.8","Sat-AIS",
"2018-08-13 04:36:26Z","-34.35902","25.31562","256","10.8","Sat-AIS",
"2018-08-13 04:36:26Z","-34.35902","25.31562","256","10.8","Sat-AIS",
"2018-08-13 04:36:07Z","-34.3588","25.31673","257","10.7","Sat-AIS",
"2018-08-13 04:36:07Z","-34.3588","25.31673","257","10.7","Sat-AIS",
"2018-08-13 04:35:47Z","-34.35858","25.3179","256","10.7","Sat-AIS",
"2018-08-13 04:35:26Z","-34.35833","25.31918","256","10.7","Sat-AIS",
"2018-08-13 04:35:07Z","-34.35812","25.3203","256","10.7","Sat-AIS",
"2018-08-13 04:35:07Z","-34.35812","25.3203","256","10.7","Sat-AIS",
"2018-08-13 04:33:26Z","-34.35698","25.32613","257","10.6","Sat-AIS",
"2018-08-13 04:33:26Z","-34.35698","25.32613","257","10.6","Sat-AIS",
"2018-08-13 04:33:17Z","-34.35687","25.3267","256","10.6","Sat-AIS",
"2018-08-13 04:32:47Z","-34.35653","25.32838","256","10.6","Sat-AIS",
"2018-08-13 04:32:26Z","-34.3563","25.3296","255","10.6","Sat-AIS",
"2018-08-13 04:32:26Z","-34.3563","25.3296","255","10.6","Sat-AIS",
"2018-08-13 04:31:58Z","-34.35595","25.33122","256","10.6","Sat-AIS",
"2018-08-13 04:31:58Z","-34.35595","25.33122","256","10.6","Sat-AIS",
"2018-08-13 04:30:47Z","-34.35515","25.33527","257","10.5","Sat-AIS",
"2018-08-13 04:30:38Z","-34.35502","25.33588","258","10.6","Sat-AIS",
"2018-08-13 04:30:27Z","-34.3549","25.33652","258","10.6","Sat-AIS",
"2018-08-13 04:30:26Z","-34.3549","25.33652","258","10.6","Sat-AIS",
"2018-08-13 04:30:17Z","-34.35482","25.33705","256","10.6","Sat-AIS",
"2018-08-13 04:29:38Z","-34.35442","25.33932","257","10.7","Sat-AIS",
"2018-08-13 04:25:08Z","-34.35143","25.35492","255","10.5","Sat-AIS",
"2018-08-13 04:19:57Z","-34.34777","25.37293","256","10.7","Sat-AIS",
"2018-08-13 04:13:07Z","-34.34293","25.39672","254","10.8","Sat-AIS",
"2018-08-13 04:06:28Z","-34.33798","25.42028","256","11.1","Sat-AIS",
"2018-08-13 04:01:17Z","-34.3342","25.43885","255","10.9","Sat-AIS",
"2018-08-13 03:54:38Z","-34.32922","25.46245","258","10.8","Sat-AIS",
"2018-08-13 03:48:38Z","-34.32555","25.48422","257","11.1","Sat-AIS",
"2018-08-13 03:43:28Z","-34.32207","25.50268","256","10.7","Sat-AIS",
"2018-08-13 03:32:58Z","-34.31532","25.5402","257","10.9","Sat-AIS",
"2018-08-13 03:26:18Z","-34.31105","25.56415","256","10.9","Sat-AIS",
"2018-08-13 03:19:59Z","-34.30717","25.58683","259","10.9","Sat-AIS",
"2018-08-13 03:14:47Z","-34.30404","25.60568","258","11","Sat-AIS",
"2018-08-13 03:09:39Z","-34.30077","25.62433","256","11.1","Sat-AIS",
"2018-08-13 02:56:39Z","-34.29195","25.67183","257","11.1","Sat-AIS",
"2018-08-13 02:51:37Z","-34.28855","25.68985","256","10.7","Sat-AIS",
"2018-08-13 02:51:37Z","-34.28855","25.68985","256","10.7","Sat-AIS",
"2018-08-13 02:45:18Z","-34.28453","25.71198","259","10.7","Sat-AIS",
"2018-08-13 02:40:08Z","-34.28127","25.73042","256","10.9","Sat-AIS",
"2018-08-13 02:34:58Z","-34.27813","25.74888","255","10.9","Sat-AIS",
"2018-08-13 02:27:38Z","-34.27262","25.77498","254","10.7","Sat-AIS",
"2018-08-13 02:22:27Z","-34.26895","25.79312","257","10.8","Sat-AIS",
"2018-08-13 02:17:07Z","-34.2652","25.81178","256","10.7","Sat-AIS",
"2018-08-13 02:12:29Z","-34.26202","25.82798","255","10.6","Sat-AIS",
"2018-08-13 02:07:28Z","-34.25858","25.84542","257","10.6","Sat-AIS",
"2018-08-13 02:02:17Z","-34.25507","25.86338","256","10.7","Sat-AIS",
"2018-08-13 01:54:48Z","-34.24997","25.88967","257","10.6","Sat-AIS",
"2018-08-13 01:47:38Z","-34.245","25.9146","256","10.8","Sat-AIS",
"2018-08-13 01:41:57Z","-34.24114","25.93472","257","10.8","Sat-AIS",
"2018-08-13 01:41:57Z","-34.24114","25.93472","257","10.8","Sat-AIS",
"2018-08-13 01:36:29Z","-34.23787","25.95412","258","10.8","Sat-AIS",
"2018-08-13 01:31:08Z","-34.23442","25.97273","259","10.7","Sat-AIS",
"2018-08-13 01:25:49Z","-34.23129","25.99145","258","10.8","Sat-AIS",
"2018-08-13 01:18:19Z","-34.22673","26.01825","258","10.8","Sat-AIS",
"2018-08-13 01:13:09Z","-34.22348","26.03668","258","10.9","Sat-AIS",
"2018-08-13 01:07:29Z","-34.21973","26.05682","255","10.8","Sat-AIS",
"2018-08-13 01:07:29Z","-34.21973","26.05682","255","10.8","Sat-AIS",
"2018-08-13 01:02:47Z","-34.21645","26.07322","256","10.7","Sat-AIS",
"2018-08-13 00:55:27Z","-34.21118","26.09863","255","10.6","Sat-AIS",
"2018-08-13 00:43:58Z","-34.20322","26.13885","257","10.7","Sat-AIS",
"2018-08-13 00:38:37Z","-34.19973","26.15735","257","10.6","Sat-AIS",
"2018-08-13 00:32:57Z","-34.19603","26.177","258","10.6","Sat-AIS",
"2018-08-13 00:27:57Z","-34.19282","26.19445","258","10.6","Sat-AIS",
"2018-08-13 00:07:57Z","-34.1802","26.26285","254","10.5","Sat-AIS",
"2018-08-13 00:02:47Z","-34.1769","26.2806","255","10.4","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"237118000","9233791","N/A","OLYMPIC LIBERTY","SYBO",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:53:58Z","3.72333","100.04334","331","5","Sat-AIS",
"2018-08-13 20:28:00Z","4.08533","99.64067","136","12.4","LRIT",
"2018-08-13 14:28:00Z","4.862","98.796","138","9.8","LRIT",
"2018-08-13 13:16:09Z","4.975","98.72334","299","2","Sat-AIS",
"2018-08-13 12:40:07Z","4.97","98.73333","320","0.5","Sat-AIS",
"2018-08-13 08:22:00Z","4.998","98.68333","128","3.6","LRIT",
"2018-08-13 04:17:35Z","5.40167","98.26667","135","5","Sat-AIS",
"2018-08-13 02:20:00Z","5.54467","97.974","106","11.8","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"354622000","9607875","N/A","HORAISAN","3FBE",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:57:56Z","-0.91746","-80.67027","148.3","N/A","Sat-AIS",
"2018-08-13 23:57:45Z","-0.91746","-80.67027","210.5","0.3","Sat-AIS",
"2018-08-13 23:54:16Z","-0.9176","-80.67007","294.3","0.4","Sat-AIS",
"2018-08-13 23:20:06Z","-0.9176","-80.67011","128.1","0.2","Sat-AIS",
"2018-08-13 23:20:06Z","-0.9176","-80.67011","128.1","0.2","Sat-AIS",
"2018-08-13 23:20:06Z","-0.9176","-80.67011","128.1","0.2","Sat-AIS",
"2018-08-13 23:20:06Z","-0.9176","-80.67011","128.1","0.2","Sat-AIS",
"2018-08-13 23:17:06Z","-0.91751","-80.67017","162.9","N/A","Sat-AIS",
"2018-08-13 22:56:06Z","-0.91751","-80.67025","299.9","N/A","Sat-AIS",
"2018-08-13 22:08:37Z","35.42333","129.42166","193","N/A","Sat-AIS",
"2018-08-13 21:59:35Z","35.42333","129.42166","235","N/A","Sat-AIS",
"2018-08-13 21:56:35Z","35.42333","129.42166","228","N/A","Sat-AIS",
"2018-08-13 20:25:43Z","-0.91773","-80.67001","335","0.5","Sat-AIS",
"2018-08-13 20:25:23Z","-0.91775","-80.67001","338.5","0.5","Sat-AIS",
"2018-08-13 20:25:13Z","-0.91778","-80.67001","336.4","0.5","Sat-AIS",
"2018-08-13 20:24:23Z","-0.91793","-80.66995","341.4","0.9","Sat-AIS",
"2018-08-13 20:24:03Z","-0.918","-80.66995","10.5","1","Sat-AIS",
"2018-08-13 19:46:45Z","-0.91849","-80.67036","76.4","0.3","Sat-AIS",
"2018-08-13 19:13:35Z","-0.91842","-80.67039","50.9","0.5","Sat-AIS",
"2018-08-13 19:06:35Z","-0.9178","-80.67034","333.6","0.3","Sat-AIS",
"2018-08-13 18:32:05Z","-0.91833","-80.67036","32.7","N/A","Sat-AIS",
"2018-08-13 17:34:16Z","-0.91825","-80.67033","218","N/A","Sat-AIS",
"2018-08-13 16:54:15Z","-0.92432","-80.66739","226.6","N/A","Sat-AIS",
"2018-08-13 10:59:38Z","35.42333","129.425","125","N/A","Sat-AIS",
"2018-08-13 09:32:38Z","35.425","129.42334","33","N/A","Sat-AIS",
"2018-08-13 09:29:38Z","35.425","129.42334","107","N/A","Sat-AIS",
"2018-08-13 09:26:38Z","35.425","129.42334","111","N/A","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538004051","9562673","N/A","LIBRA TRADER","V7UX2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 18:43:35Z","7.45886","76.98895","319.9","13","Sat-AIS",
"2018-08-13 15:41:36Z","7.02298","77.47581","290.2","12.9","Sat-AIS",
"2018-08-13 14:26:57Z","6.92949","77.72651","290.3","12.8","Sat-AIS",
"2018-08-13 12:22:37Z","6.77723","78.13695","296.2","12.5","Sat-AIS",
"2018-08-13 09:19:58Z","6.51068","78.71111","294.6","12.2","Sat-AIS",
"2018-08-13 09:08:14Z","6.49377","78.74715","295.3","12.3","Sat-AIS",
"2018-08-13 09:07:25Z","6.49255","78.74974","294.9","12.3","Sat-AIS",
"2018-08-13 08:37:19Z","6.44809","78.84969","294.4","14.1","Sat-AIS",
"2018-08-13 08:36:19Z","6.44649","78.85322","294","14.1","Sat-AIS",
"2018-08-13 07:00:01Z","6.2513","79.19029","298.2","15.5","Sat-AIS",
"2018-08-13 06:26:55Z","6.1853","79.31941","297.1","15.6","Sat-AIS",
"2018-08-13 06:26:55Z","6.1853","79.31941","297.1","15.6","Sat-AIS",
"2018-08-13 06:00:47Z","6.13601","79.42119","294.4","15.5","Sat-AIS",
"2018-08-13 05:56:52Z","6.12883","79.43652","294.6","15.6","Sat-AIS",
"2018-08-13 05:56:47Z","6.12865","79.43692","294.9","15.6","Sat-AIS",
"2018-08-13 05:55:52Z","6.12701","79.44046","294.5","15.6","Sat-AIS",
"2018-08-13 05:55:05Z","6.12556","79.44362","294.4","15.6","Sat-AIS",
"2018-08-13 04:04:59Z","5.97167","79.89923","274.1","15.8","Sat-AIS",
"2018-08-13 03:51:17Z","5.96628","79.95934","273.6","15.8","Sat-AIS",
"2018-08-13 03:51:16Z","5.96628","79.95934","273.6","15.8","Sat-AIS",
"2018-08-13 03:50:17Z","5.96601","79.96383","273.5","15.9","Sat-AIS",
"2018-08-13 03:50:16Z","5.96601","79.96383","273.5","15.9","Sat-AIS",
"2018-08-13 03:50:16Z","5.96601","79.96383","273.5","15.9","Sat-AIS",
"2018-08-13 03:49:22Z","5.96575","79.96781","273.8","15.9","Sat-AIS",
"2018-08-13 03:49:21Z","5.96575","79.96781","273.8","15.9","Sat-AIS",
"2018-08-13 03:49:21Z","5.96575","79.96781","273.8","15.9","Sat-AIS",
"2018-08-13 03:26:07Z","5.95843","80.06923","276.1","15","Sat-AIS",
"2018-08-13 02:52:39Z","5.943","80.19235","277.3","11.2","Sat-AIS",
"2018-08-13 02:48:38Z","5.9414","80.20439","276.5","10.6","Sat-AIS",
"2018-08-13 02:47:17Z","5.94085","80.20835","278.6","10.4","Sat-AIS",
"2018-08-13 02:47:17Z","5.94085","80.20835","278.6","10.4","Sat-AIS",
"2018-08-13 02:45:38Z","5.94018","80.21296","278.4","10","Sat-AIS",
"2018-08-13 02:45:38Z","5.94018","80.21296","278.4","10","Sat-AIS",
"2018-08-13 02:43:38Z","5.93942","80.21841","276","9.6","Sat-AIS",
"2018-08-13 02:43:38Z","5.93942","80.21841","276","9.6","Sat-AIS",
"2018-08-13 02:09:47Z","5.92484","80.24368","4.2","1.5","Sat-AIS",
"2018-08-13 01:27:39Z","5.8954","80.25529","318.6","5.1","Sat-AIS",
"2018-08-13 00:53:38Z","5.85654","80.33106","296.1","10.5","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"432472000","9259367","N/A","ENEOS TOKYO","JRBI",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:50:47Z","33.70837","138.78786","208","15.8","Sat-AIS",
"2018-08-13 23:50:23Z","33.70985","138.78882","208","15.8","Sat-AIS",
"2018-08-13 23:49:54Z","33.71165","138.78998","208","15.8","Sat-AIS",
"2018-08-13 23:49:42Z","33.71243","138.79048","208","15.8","Sat-AIS",
